state_fips_year  jan  feb  mar  apr  may  jun  jul  aug  sep  oct  nov  dec
48021271959  37.83  35.31  41.59  52.38  61.88  80.33  83.93  83.95  68.79  56.01  45.95  44.65
48021271960  34.97  29.48  44.02  58.69  66.97  77.31  85.41  84.24  74.88  61.77  46.56  36.93
48021271961  40.78  43.20  42.64  51.87  63.37  76.71  82.83  82.15  64.72  59.04  42.42  34.05
48021271962  29.84  38.34  40.75  59.81  67.95  72.59  79.43  82.92  73.15  64.11  50.83  42.42
48021271963  28.87  44.02  44.71  56.37  70.41  78.42  87.21  80.85  76.08  68.31  51.71  37.56
48021271964  37.18  33.51  38.46  51.55  66.96  73.71  88.20  80.47  72.82  63.93  45.64  38.37
48021271965  41.77  36.57  33.46  57.22  63.57  70.95  81.84  79.14  60.91  65.41  51.73  42.42
48021271966  36.03  36.18  51.69  53.29  71.42  75.04  87.60  79.72  71.98  60.13  49.06  38.62
48021271967  40.57  41.59  51.55  57.06  59.20  68.99  80.58  80.37  71.73  63.50  45.91  32.00
48021271968  39.29  41.20  49.39  50.11  60.21  76.57  81.77  77.95  71.78  63.10  43.21  37.62
48021271969  40.73  41.23  38.57  60.30  68.47  68.02  85.12  85.35  75.74  45.75  46.35  40.69
48021271970  37.51  46.65  38.61  48.40  68.05  74.44  83.46  84.97  69.78  53.76  44.64  39.43
48021271971  37.31  36.09  43.14  53.65  60.89  77.79  80.44  83.75  66.74  57.70  47.07  39.16
48021271972  36.34  44.38  53.91  55.35  64.71  77.05  79.97  78.85  70.74  58.68  37.99  31.24
48021271973  34.21  40.53  41.07  47.61  64.18  77.11  79.90  82.81  66.94  63.39  44.20  38.82
48021271974  32.81  42.03  49.48  55.00  69.60  78.31  85.08  79.34  70.25  62.82  47.05  38.95
48021271975  36.99  37.89  43.23  51.30  61.90  73.22  83.75  83.08  71.37  63.93  46.65  42.58
48021271976  37.56  44.78  45.55  55.81  65.52  75.60  84.56  80.62  72.46  59.05  45.63  43.25
48021271977  35.02  45.12  45.27  57.78  67.64  80.49  83.57  77.86  76.89  64.29  46.45  40.84
48021271978  32.79  32.95  49.84  56.43  61.72  76.55  84.43  79.70  75.60  63.28  42.87  30.29
48021271979  25.00  39.83  45.64  56.82  60.76  74.71  83.68  78.44  77.59  62.96  37.31  42.64
48021271980  31.51  37.51  41.77  54.00  62.08  81.16  86.22  81.21  75.42  60.21  47.59  49.32
48021271981  45.68  43.79  48.15  63.50  60.24  78.64  82.98  79.36  75.99  59.09  53.15  41.61
48021271982  36.93  41.11  48.11  56.32  62.64  70.09  82.38  82.98  69.91  57.56  42.55  38.37
48021271983  43.84  45.73  42.48  46.24  59.47  70.30  82.80  84.81  75.67  63.50  44.28  25.43
48021271984  34.79  38.89  42.78  46.51  68.29  74.88  83.93  81.25  69.12  54.05  49.26  39.90
48021271985  31.60  35.19  50.11  59.92  69.53  77.22  83.88  83.39  66.76  59.18  35.87  34.05
48021271986  45.82  41.83  55.47  55.80  64.92  79.16  83.75  82.38  68.00  57.29  45.91  40.62
48021271987  39.92  42.53  44.08  62.22  67.12  78.42  84.54  79.23  73.22  62.94  47.61  36.72
48021271988  30.74  39.69  43.20  59.23  67.46  82.72  85.51  84.56  72.37  64.62  47.03  40.24
48021271989  43.86  28.78  50.56  58.51  68.11  74.25  86.92  80.91  71.44  60.98  50.94  36.21
48021271990  42.76  40.10  43.25  56.32  62.94  79.86  78.64  80.64  76.10  61.56  51.03  33.51
48021271991  36.18  49.33  48.96  54.48  65.93  76.14  82.26  81.99  72.66  62.13  41.59  43.90
48021271992  40.66  48.47  51.22  62.89  70.27  74.41  78.33  77.97  75.70  64.35  39.76  33.98
48021271993  34.81  34.48  47.86  53.98  66.67  72.59  80.46  79.07  68.43  57.51  39.43  39.29
48021271994  40.66  38.21  52.20  56.66  71.73  82.38  82.89  84.60  76.75  59.38  45.63  44.53
48021271995  40.01  45.19  49.44  52.09  55.22  71.62  82.17  86.99  70.45  59.77  50.54  43.18
48021271996  36.23  43.54  44.80  57.54  64.04  78.62  83.73  82.09  70.65  61.20  47.53  41.54
48021271997  35.73  38.39  52.93  48.63  66.24  75.56  83.44  78.67  72.52  60.66  43.39  37.89
48021271998  42.87  42.48  45.28  54.88  68.11  71.04  84.27  83.34  79.77  57.94  49.78  38.68
48021271999  41.74  47.70  53.71  50.40  63.52  74.97  85.01  81.79  69.30  64.60  59.36  43.09
48021272000  41.90  47.16  50.00  61.00  70.14  78.57  88.03  86.72  74.12  60.13  35.73  37.31
48021272001  38.07  37.35  46.90  56.95  65.80  79.66  87.22  84.54  77.13  61.77  53.37  40.84
48021272002  40.03  43.00  43.14  60.37  66.60  84.24  89.49  82.62  73.08  53.19  44.26  42.64
48021272003  47.30  36.73  47.97  58.78  66.15  70.97  90.27  85.39  71.55  67.86  43.20  41.97
48021272004  42.06  39.87  55.72  58.21  68.92  73.96  81.34  78.87  72.91  60.06  45.09  41.81
48021272005  43.45  44.53  48.56  56.32  65.48  75.09  87.78  81.36  77.56  62.74  51.40  38.48
48021272006  46.40  37.99  45.61  63.00  69.62  83.73  87.28  82.11  67.66  57.87  50.14  40.01
48021272007  32.14  41.04  55.40  55.51  67.93  80.37  87.17  84.90  73.71  63.73  51.12  32.76
48021272008  33.48  40.19  47.46  55.00  64.27  75.87  88.11  80.49  70.79  61.43  52.25  38.07
48021272009  40.78  44.85  51.42  52.77  66.20  72.14  80.19  81.10  74.23  48.96  51.33  30.29
48021272010  40.21  35.28  47.98  55.24  61.21  76.28  83.95  84.49  79.23  64.47  45.18  41.81
48021272011  37.08  36.37  50.27  54.41  58.64  77.05  86.59  87.64  75.13  61.48  47.84  38.14
48021272012  44.73  36.61  60.73  64.06  71.02  85.55  88.32  86.56  77.09  58.64  54.70  39.90
48021272013  39.81  37.83  48.04  49.50  66.11  82.08  83.89  85.48  74.21  54.55  49.14  36.88
48021272014  40.06  35.10  49.51  57.16  64.74  75.97  83.16  80.91  74.66  65.91  45.21  41.16
48021272015  42.89  43.61  56.61  57.74  58.75  79.05  81.79  83.75  79.97  65.41  46.58  38.03
48021272016  38.68  46.45  51.12  55.49  62.64  83.32  86.97  82.08  75.72  68.85  55.83  37.38
48021272017  36.34  47.16  57.24  58.03  63.86  79.39  87.78  81.07  73.26  60.15  54.95  42.51
48021272018  43.27  39.04  51.78  57.58  68.81  81.50  84.79  81.14  77.85  57.56  44.58  39.25
48021272019  40.95  37.81  42.19  57.11  NaN  NaN  NaN  NaN  NaN  NaN  NaN  NaN
48023271895  23.05  24.37  32.65  52.23  56.32  63.07  71.42  74.75  62.87  53.64  29.70  19.72
48023271896  28.29  32.31  34.16  42.94  49.66  70.21  73.99  72.28  62.01  53.53  29.53  30.13
48023271897  25.00  26.11  25.61  44.04  63.90  66.16  72.41  73.87  65.55  47.84  39.78  23.81
48023271898  17.06  34.66  30.78  53.06  53.53  69.55  78.26  79.39  67.37  46.11  34.11  17.96
48023271899  28.18  25.66  33.01  47.95  53.11  67.50  78.19  69.51  68.20  43.74  40.71  24.01
48023271900  29.73  28.29  43.03  47.98  61.12  75.00  76.91  73.08  61.47  50.18  38.73  27.45
48023271901  26.28  27.63  34.68  47.12  61.99  63.93  82.17  75.94  61.45  54.86  40.32  27.77
48023271902  24.67  35.31  33.62  44.98  56.98  68.52  73.60  74.57  63.72  53.87  36.18  24.84
48023271903  25.20  16.77  33.48  44.49  52.57  67.71  73.20  76.50  60.01  52.05  36.64  26.44
48023271904  23.38  31.14  33.82  45.84  56.34  64.83  74.25  73.53  66.36  53.13  46.35  30.87
48023271905  28.26  27.86  40.21  48.87  52.79  66.24  75.87  76.10  66.42  46.51  40.32  22.28
48023271906  25.23  29.35  30.87  47.71  55.08  61.83  75.06  71.64  63.97  52.27  34.52  31.80
48023271907  25.27  33.66  36.41  46.06  53.69  59.49  74.23  70.86  63.73  56.75  39.20  27.36
48023271908  24.19  27.86  35.60  51.96  52.72  59.07  75.92  70.38  64.02  45.41  37.99  25.52
48023271909  29.12  28.08  32.77  40.26  52.59  67.66  75.72  74.73  61.86  53.55  37.71  17.31
48023271910  22.93  24.67  46.27  55.58  58.84  72.05  78.69  74.82  66.40  53.42  41.16  28.74
48023271911  29.52  23.50  37.22  45.45  57.04  67.23  74.59  75.27  63.75  48.99  29.35  20.34
48023271912  27.59  28.40  32.95  42.30  53.55  67.03  71.47  69.80  54.61  46.87  37.56  25.18
48023271913  24.17  24.84  32.67  50.99  59.50  66.58  71.80  75.13  62.33  46.92  37.76  24.33
48023271914  27.64  27.61  36.01  46.96  61.56  64.87  74.77  74.97  63.75  52.20  44.22  21.33
48023271915  24.24  32.41  39.38  56.77  54.48  63.19  74.25  76.41  59.81  55.51  36.66  26.87
48023271916  21.87  29.70  38.66  49.64  52.36  66.61  77.40  72.18  64.04  47.75  32.94  20.73
48023271917  17.80  26.11  25.09  38.61  50.63  64.58  78.37  72.86  65.93  54.43  43.14  35.22
48023271918  28.96  28.98  39.06  44.91  56.37  73.60  75.90  73.51  65.68  53.31  35.13  27.12
48023271919  29.17  29.48  37.83  49.53  62.80  74.64  81.77  77.56  65.77  40.10  30.69  22.91
48023271920  28.63  33.46  34.09  38.07  55.54  67.50  78.24  73.49  62.29  45.57  33.21  26.83
48023271921  27.39  31.59  40.12  43.30  58.41  70.56  77.68  73.87  62.83  58.80  41.76  29.30
48023271922  17.37  24.93  29.32  38.52  57.20  72.90  74.93  74.95  68.52  55.45  32.90  27.46
48023271923  29.10  23.05  29.86  43.86  58.33  66.31  77.88  73.44  64.53  43.93  39.78  27.72
48023271924  21.97  35.83  31.42  45.75  61.59  70.36  78.03  76.19  64.63  48.51  34.77  22.82
48023271925  26.78  34.47  40.57  50.27  62.40  64.76  77.99  71.17  61.52  48.11  34.86  31.55
48023271926  25.97  34.92  40.12  53.82  59.67  72.43  75.29  73.87  62.64  53.02  39.85  27.70
48023271927  30.00  31.71  35.02  45.23  53.65  67.62  76.23  70.59  61.88  52.86  39.47  22.06
48023271928  30.20  29.55  39.29  44.53  61.41  63.25  75.51  74.52  68.29  50.85  33.64  19.62
48023271929  21.51  21.18  34.68  41.05  57.56  66.61  79.61  77.58  58.93  53.33  36.72  35.04
48023271930  16.79  36.05  37.53  55.80  55.51  67.77  79.05  72.00  64.40  48.27  34.09  20.84
48023271931  27.14  34.39  36.90  49.96  57.74  74.03  82.74  76.30  65.80  53.76  33.64  23.11
48023271932  19.83  28.08  31.42  45.59  59.25  66.22  76.60  75.60  68.00  49.53  40.69  18.63
48023271933  27.64  22.37  36.54  44.15  51.62  74.39  81.07  74.73  67.89  59.90  43.11  35.73
48023271934  29.12  38.39  46.89  56.88  68.63  68.02  80.82  78.58  63.09  56.70  40.57  27.61
48023271935  27.99  31.55  35.35  45.41  53.17  69.37  80.78  77.67  68.88  53.55  32.86  27.82
48023271936  24.85  28.62  32.32  46.65  64.65  71.87  79.18  74.97  64.26  54.48  39.36  27.82
48023271937  12.83  27.41  33.80  43.65  62.24  66.34  76.39  77.95  69.67  56.37  38.80  30.56
48023271938  28.51  32.02  34.90  48.83  54.50  69.94  74.03  74.57  68.25  53.11  28.40  29.23
48023271939  26.78  22.15  38.75  53.46  62.40  64.27  77.54  75.60  64.56  51.71  46.85  37.83
48023271940  26.67  32.72  40.28  49.46  63.97  74.07  79.92  78.57  65.17  53.85  30.63  30.34
48023271941  26.26  34.34  38.80  46.24  60.22  65.70  75.15  71.78  59.40  49.62  39.81  30.83
48023271942  22.71  23.40  32.86  49.30  53.28  65.84  79.65  76.64  66.22  52.99  36.91  28.96
48023271943  26.28  31.75  35.20  55.65  55.42  63.14  77.47  75.67  70.21  54.95  41.54  29.28
48023271944  23.45  31.05  33.03  43.54  58.96  61.59  75.67  76.08  66.70  58.93  33.03  27.07
48023271945  30.20  33.78  36.36  42.82  57.76  59.13  76.86  73.71  60.98  56.86  31.08  23.92
48023271946  24.22  30.40  38.59  53.85  54.72  69.75  78.62  76.69  65.21  42.48  33.57  33.98
48023271947  24.64  35.65  41.05  46.18  61.47  60.49  78.62  72.97  66.92  54.63  29.79  27.63
48023271948  28.20  30.18  32.77  46.27  59.77  68.23  76.96  75.99  69.19  55.81  29.75  21.00
48023271949  12.65  25.65  36.82  53.91  58.10  65.07  76.64  76.19  67.42  45.12  47.59  27.73
48023271950  24.06  30.51  35.62  46.13  52.66  66.90  73.08  73.08  61.11  57.61  37.89  32.20
48023271951  24.66  33.01  33.48  48.15  57.45  61.63  76.93  70.77  65.25  47.95  32.49  24.03
48023271952  22.71  25.09  30.18  46.78  59.94  68.77  75.06  75.38  70.41  62.35  33.44  28.60
48023271953  35.82  33.28  40.95  44.82  51.76  68.34  79.11  74.21  68.77  55.29  42.30  27.36
48023271954  31.01  35.42  35.06  51.94  61.99  65.16  79.34  73.60  67.41  54.46  45.07  26.37
48023271955  22.35  25.84  30.54  43.09  58.77  64.94  76.50  76.42  66.04  55.06  33.10  29.79
48023271956  29.80  23.54  36.01  48.76  60.15  71.37  76.77  73.49  69.21  53.49  34.20  26.98
48023271957  20.07  35.22  38.03  45.00  55.56  66.11  76.57  75.61  66.74  51.73  28.89  28.67
48023271958  22.87  34.93  33.10  43.00  65.34  69.66  75.25  77.56  66.27  57.85  35.49  32.41
48023271959  27.72  30.40  35.74  48.79  54.05  71.78  77.63  73.51  59.88  51.82  40.89  32.74
48023271960  23.92  24.85  37.54  49.77  59.29  69.39  80.08  74.57  69.06  52.20  35.40  27.30
48023271961  31.44  35.67  39.22  47.34  60.26  74.23  79.00  76.28  56.80  48.47  31.21  23.18
48023271962  20.61  31.51  32.52  50.99  57.27  67.48  74.84  73.63  68.43  58.10  43.39  33.82
48023271963  24.82  39.58  40.23  43.86  61.38  64.80  78.37  75.92  68.45  59.27  37.85  27.99
48023271964  22.91  24.91  29.89  43.21  57.27  61.59  80.02  73.20  66.13  58.19  34.90  26.42
48023271965  29.34  30.83  30.52  47.14  54.63  63.81  74.59  71.29  55.76  59.63  40.59  25.20
48023271966  23.45  25.30  36.10  47.46  63.03  67.28  80.47  75.47  67.10  50.92  40.42  24.13
48023271967  29.62  31.48  37.92  43.86  55.67  62.02  76.86  77.85  68.38  53.62  39.97  22.98
48023271968  25.70  32.90  41.49  43.09  55.62  66.85  78.03  69.01  62.64  53.44  32.49  24.93
48023271969  30.40  27.36  29.66  49.50  65.61  62.49  77.23  79.54  68.49  43.29  41.20  31.14
48023271970  29.01  36.05  36.05  40.57  58.39  68.02  77.09  78.35  60.98  46.08  35.62  24.49
48023271971  27.66  30.51  33.89  45.90  57.11  66.69  76.39  78.98  60.80  47.61  31.48  22.33
48023271972  23.79  30.63  42.93  46.96  59.88  67.64  75.31  74.70  61.38  50.09  32.79  22.53
48023271973  21.13  27.18  34.18  41.68  58.82  67.64  75.04  75.31  62.11  54.68  33.93  30.25
48023271974  24.64  27.99  40.03  46.81  58.21  72.66  77.88  73.29  67.64  55.45  38.39  27.18
48023271975  26.64  29.84  35.71  38.53  52.77  61.88  77.61  72.16  66.54  50.43  34.07  31.21
48023271976  27.90  31.87  32.56  46.36  61.88  66.16  78.93  72.68  66.58  53.83  42.96  34.48
48023271977  27.48  37.38  36.32  55.44  55.15  74.07  76.69  72.21  65.84  55.62  38.01  31.19
48023271978  29.84  32.34  41.05  47.88  54.14  67.44  77.43  72.52  63.14  58.03  33.93  19.83
48023271979  15.53  29.03  36.66  47.59  58.55  68.70  77.94  73.24  71.85  56.08  31.78  32.11
48023271980  25.93  33.80  34.72  48.07  54.45  66.97  76.14  72.19  65.55  53.87  40.62  35.19
48023271981  34.68  36.46  42.58  52.79  55.13  67.64  77.56  78.06  69.67  48.15  41.72  31.78
48023271982  26.13  27.88  37.92  42.84  56.55  66.36  72.90  76.95  60.64  47.41  32.31  24.96
48023271983  31.14  32.14  38.25  40.87  52.38  64.42  74.12  75.52  64.92  54.43  34.36  22.14
48023271984  22.03  26.67  34.92  41.83  57.70  64.71  76.24  74.55  62.65  44.26  33.85  22.82
48023271985  21.40  25.09  34.84  51.98  61.66  70.52  78.89  75.15  59.45  51.76  29.66  24.35
48023271986  30.49  31.87  45.46  46.98  58.35  74.23  72.46  77.14  57.79  51.69  36.99  30.92
48023271987  25.02  34.20  39.49  57.52  61.25  70.88  73.63  73.51  70.00  58.46  37.13  25.27
48023271988  23.27  31.23  35.98  53.15  60.39  77.40  82.35  78.96  66.09  61.84  33.19  25.90
48023271989  25.83  24.28  41.09  52.92  59.32  67.80  81.48  74.14  67.15  53.58  39.40  28.49
48023271990  28.18  29.43  42.87  53.53  56.30  70.23  78.21  77.16  72.19  51.82  38.26  20.07
48023271991  24.62  37.29  38.64  44.98  55.71  68.61  78.28  76.95  65.59  54.18  33.30  27.82
48023271992  28.13  35.60  46.09  55.45  64.53  69.42  73.63  77.68  66.58  56.34  31.80  23.58
48023271993  23.56  25.84  39.63  46.22  61.81  63.27  68.32  71.47  64.99  51.91  33.35  27.21
48023271994  30.51  29.32  44.01  51.66  64.89  72.93  80.47  80.55  70.66  49.77  30.22  29.37
48023271995  27.75  37.22  38.50  46.67  53.28  64.74  74.30  78.17  67.68  51.80  41.88  31.82
48023271996  26.91  32.79  39.67  47.82  55.49  72.86  79.00  78.39  63.25  52.75  39.16  26.94
48023271997  26.24  27.75  40.78  44.20  61.90  69.58  74.73  75.69  66.02  53.01  37.51  26.33
48023271998  29.59  31.35  37.53  48.11  58.73  60.51  80.28  77.47  69.67  51.85  38.21  27.32
48023271999  29.97  30.90  41.31  44.40  55.69  66.76  77.72  76.03  64.76  59.29  48.56  30.06
48023272000  29.59  35.60  40.80  54.14  60.84  71.37  81.19  78.28  64.81  51.66  30.16  28.92
48023272001  27.91  29.55  41.09  49.64  63.34  70.70  79.66  80.83  71.46  54.73  41.76  25.05
48023272002  25.66  29.88  34.84  50.05  59.18  71.82  81.77  76.12  66.38  49.48  36.64  30.72
48023272003  35.06  28.81  39.58  50.76  60.73  68.41  83.44  78.85  66.09  59.65  31.05  30.58
48023272004  25.81  28.98  45.45  52.18  57.67  68.49  76.41  72.59  63.73  51.21  38.19  30.70
48023272005  31.42  32.34  38.86  50.02  58.44  64.96  80.17  75.36  66.15  55.85  39.51  27.05
48023272006  29.35  29.53  37.42  52.68  62.33  73.42  81.84  76.35  63.72  50.43  37.85  29.62
48023272007  24.84  33.98  45.86  52.09  62.56  74.12  83.93  78.30  66.70  53.58  43.25  25.05
48023272008  22.71  29.44  34.45  44.22  56.86  66.94  80.29  77.83  66.33  53.98  42.13  28.24
48023272009  31.12  32.99  38.70  48.09  60.64  63.97  76.33  74.50  71.56  45.79  43.09  24.21
48023272010  31.19  31.21  42.01  47.35  52.02  66.22  77.47  75.65  70.72  56.17  36.05  30.52
48023272011  26.83  27.73  37.24  42.96  52.09  65.21  76.87  78.01  69.60  53.51  35.98  28.58
48023272012  31.80  30.43  45.66  53.91  60.24  73.02  80.40  79.84  70.88  52.84  42.84  27.55
48023272013  26.17  30.45  40.98  45.99  59.79  73.81  81.21  79.18  65.23  50.54  41.09  26.08
48023272014  31.68  31.71  42.57  49.35  61.52  67.39  79.27  70.90  67.51  57.88  38.46  33.13
48023272015  35.04  39.76  48.81  52.41  57.02  75.67  73.80  75.96  71.08  59.07  36.86  28.18
48023272016  28.27  36.48  42.06  52.14  58.19  75.16  79.00  77.54  66.43  54.54  45.55  26.35
48023272017  24.85  34.14  44.62  48.38  60.98  71.60  81.00  77.04  64.71  52.12  42.33  34.29
48023272018  34.59  30.33  40.42  51.10  63.41  72.21  81.34  77.38  72.73  51.53  37.60  27.90
48023272019  28.87  27.25  37.74  48.87  NaN  NaN  NaN  NaN  NaN  NaN  NaN  NaN
48025271895  25.38  26.87  38.30  56.53  60.12  68.56  78.26  79.74  72.43  57.20  38.50  26.65
48025271896  34.27  35.73  34.99  50.45  65.21  77.61  82.06  82.44  67.64  56.84  31.96  39.43
48025271897  27.88  29.97  36.07  48.63  69.46  78.48  86.04  79.25  74.46  57.34  43.09  29.57
48025271898  28.67  36.61  36.64  57.56  59.59  77.41  83.01  86.59  74.30  53.37  40.62  28.38
48025271899  31.59  18.46  32.85  52.52  60.31  72.64  83.53  82.62  73.54  50.81  47.95  30.60
48025271900  34.77  31.73  45.54  52.09  68.61  81.79  82.47  83.21  67.93  56.91  40.39  33.15
48025271901  29.73  25.41  36.48  48.90  65.57  67.69  85.48  79.39  65.39  58.84  44.08  29.12
48025271902  28.63  34.59  39.43  48.63  64.74  70.74  79.05  80.73  69.13  58.59  42.37  30.04
48025271903  31.64  22.01  39.29  51.04  57.92  71.74  79.75  80.92  64.56  58.78  41.81  33.60
48025271904  28.80  34.57  41.99  54.90  59.77  68.95  78.46  79.92  72.00  60.30  51.06  34.50
48025271905  25.97  28.67  47.01  50.20  55.96  69.75  76.98  80.13  72.81  50.11  45.03  30.99
48025271906  32.79  36.12  30.69  54.99  61.29  69.40  77.25  77.13  70.09  54.61  38.66  37.85
48025271907  28.36  42.48  45.97  50.72  57.07  70.05  81.70  80.56  69.08  60.49  42.15  32.72
48025271908  33.60  37.33  41.67  58.39  60.89  69.37  82.87  76.75  72.88  50.58  38.62  28.90
48025271909  33.39  33.76  39.04  48.51  59.74  74.95  84.58  84.70  72.01  56.21  41.41  16.66
48025271910  23.45  27.61  54.39  62.46  65.97  80.89  86.68  82.60  72.48  60.19  45.48  32.05
48025271911  31.98  27.73  44.78  51.44  63.16  77.14  82.33  80.28  71.74  50.40  35.40  25.83
48025271912  28.47  32.02  29.71  49.46  59.31  72.43  78.80  76.66  57.52  50.76  42.26  29.01
48025271913  28.71  25.74  34.48  54.54  63.77  75.74  78.89  82.11  67.71  49.12  43.23  24.64
48025271914  32.77  31.17  40.69  49.51  62.35  72.00  82.65  79.45  71.46  56.39  48.56  23.81
48025271915  30.20  37.22  37.54  60.30  57.97  64.51  76.26  77.18  62.69  59.86  41.63  32.47
48025271916  20.98  36.27  43.95  48.90  56.97  71.49  84.11  78.15  73.38  50.41  35.73  22.73
48025271917  23.38  31.93  30.88  44.13  54.81  71.10  85.23  78.35  72.39  56.08  47.80  37.02
48025271918  23.20  33.12  48.49  44.28  61.29  80.42  80.60  79.21  65.48  59.25  36.79  30.33
48025271919  33.49  31.77  43.81  51.91  66.81  80.33  87.35  83.37  73.29  43.09  32.45  27.00
48025271920  32.40  33.04  36.18  40.48  59.22  72.25  82.33  77.88  69.15  54.12  35.29  30.07
48025271921  32.14  38.50  47.50  49.57  61.97  75.06  83.07  79.45  69.78  63.05  44.24  32.09
48025271922  21.81  27.68  39.99  45.93  60.15  78.21  80.78  82.89  74.50  60.17  38.64  30.16
48025271923  35.60  29.57  36.23  50.86  62.78  72.84  83.07  78.49  67.53  46.44  42.48  28.67
48025271924  24.94  37.40  30.72  49.08  59.52  73.90  81.79  81.27  68.16  55.56  41.85  23.13
48025271925  28.15  40.73  47.93  55.65  65.39  72.63  82.92  78.48  68.81  45.97  40.10  31.80
48025271926  26.47  36.93  39.96  55.04  63.25  74.50  80.35  80.85  66.69  57.85  42.35  28.33
48025271927  30.72  36.09  39.85  49.62  61.39  72.32  80.85  75.45  68.02  58.82  44.10  25.63
48025271928  32.81  33.76  44.49  50.43  65.03  66.29  81.36  79.86  70.34  55.54  38.12  27.75
48025271929  22.84  23.61  38.41  47.57  60.22  73.09  84.76  83.62  63.46  56.41  31.19  35.08
48025271930  14.74  40.26  38.21  60.33  59.88  74.44  84.58  75.29  69.73  53.24  41.90  30.56
48025271931  31.89  39.81  40.19  52.74  61.16  78.75  87.35  80.92  72.30  57.25  38.01  30.99
48025271932  20.82  35.28  33.85  51.85  64.09  74.59  85.51  83.01  72.48  53.42  45.28  20.62
48025271933  30.90  25.75  44.08  48.34  58.84  82.11  87.48  79.05  72.93  64.71  46.18  41.54
48025271934  37.00  40.80  48.22  56.61  75.78  76.44  85.35  82.06  66.31  62.55  45.16  34.11
48025271935  36.36  40.86  42.84  48.60  53.60  74.16  88.29  83.17  72.45  58.53  37.26  32.61
48025271936  28.71  22.69  42.55  51.04  70.90  78.71  87.24  81.64  69.69  55.15  40.19  32.72
48025271937  14.45  32.99  37.45  49.64  64.72  70.75  81.63  84.81  73.94  59.20  39.22  29.57
48025271938  32.07  35.26  43.03  52.66  60.26  76.60  83.68  82.47  72.86  59.52  33.49  32.07
48025271939  31.42  23.05  43.50  57.31  69.26  72.30  87.84  83.57  72.99  59.50  51.03  43.07
48025271940  24.60  36.57  47.97  52.52  68.63  81.77  87.42  84.79  75.09  61.93  36.07  35.60
48025271941  34.02  39.61  41.58  49.46  69.24  74.35  83.84  80.28  67.60  54.09  45.05  36.82
48025271942  27.14  28.71  40.03  57.54  60.57  73.36  86.14  83.73  70.03  56.23  41.63  34.86
48025271943  32.07  41.18  37.26  61.38  60.26  72.54  86.49  85.48  74.41  60.93  42.78  33.24
48025271944  26.04  30.61  33.17  50.14  65.19  70.61  82.65  83.71  72.97  61.95  40.15  30.63
48025271945  30.74  33.89  40.95  43.79  63.55  66.27  82.81  82.15  67.10  60.55  40.69  29.55
48025271946  33.64  39.00  47.79  61.93  57.00  75.70  85.89  81.79  71.15  49.26  38.55  38.62
48025271947  30.00  33.17  41.11  51.19  64.71  66.22  84.72  84.06  75.29  62.01  32.07  31.24
48025271948  27.54  29.52  34.25  55.08  66.92  74.50  84.06  82.99  75.70  59.31  35.31  28.58
48025271949  14.38  28.11  41.05  58.89  63.46  72.19  84.58  84.09  71.29  49.48  52.50  31.86
48025271950  26.82  40.59  39.43  50.00  55.20  71.92  78.13  79.66  66.36  63.45  40.98  38.12
48025271951  26.20  38.50  38.64  48.38  61.70  65.68  82.08  80.20  66.58  52.05  39.70  28.40
48025271952  30.70  34.34  33.57  57.33  63.50  77.45  82.49  81.37  75.61  62.53  36.16  33.13
48025271953  38.57  32.92  45.72  47.25  56.91  77.16  86.45  81.86  75.02  61.02  46.78  30.94
48025271954  34.00  46.06  34.83  57.06  64.22  74.70  88.74  83.01  73.96  55.81  47.77  34.52
48025271955  28.45  27.27  34.29  52.65  65.44  69.67  85.84  84.60  71.60  61.21  34.56  32.85
48025271956  32.16  30.76  42.60  50.50  65.66  81.88  82.83  78.67  74.66  61.02  37.06  34.45
48025271957  23.45  41.16  43.21  46.63  59.38  70.81  83.88  81.84  67.26  54.23  33.35  37.24
48025271958  34.20  40.71  35.02  47.53  69.48  74.62  78.08  84.06  73.36  61.39  41.97  34.79
48025271959  31.21  29.71  39.29  52.16  60.21  79.56  83.68  82.78  66.96  53.69  39.72  38.62
48025271960  27.55  26.28  42.10  55.96  65.39  76.68  85.42  80.92  72.37  57.56  39.69  32.09
48025271961  34.45  38.05  44.37  50.83  63.91  78.66  82.87  84.13  61.70  53.28  35.87  27.41
48025271962  22.37  33.03  37.78  58.28  64.02  72.39  79.86  80.73  71.60  61.27  47.53  37.49
48025271963  22.73  41.90  42.42  51.08  66.02  75.24  85.46  82.11  75.38  65.48  46.62  32.54
48025271964  29.26  28.80  33.19  48.43  64.33  70.52  87.24  78.98  70.86  61.54  39.07  30.20
48025271965  35.74  32.18  30.88  53.60  58.80  70.79  81.72  79.18  57.16  64.87  49.28  36.48
48025271966  29.91  31.37  45.45  49.41  69.44  74.59  88.41  80.06  72.34  55.65  44.29  32.94
48025271967  32.83  34.99  45.73  53.35  57.43  67.30  81.39  82.33  71.42  59.68  40.37  26.04
48025271968  31.71  36.91  44.71  47.46  58.84  73.02  82.98  75.97  68.94  59.34  40.06  28.58
48025271969  35.19  36.72  36.97  57.29  68.95  67.41  85.82  87.03  76.53  45.82  42.30  36.39
48025271970  31.48  43.30  37.35  43.92  64.17  74.08  84.27  86.02  66.49  52.23  40.73  33.06
48025271971  32.54  33.53  41.07  51.13  61.05  77.07  81.14  85.30  65.52  52.29  37.33  30.13
