state_fips_year  jan  feb  mar  apr  may  jun  jul  aug  sep  oct  nov  dec
48023281961   4.12  17.13  16.68  22.15  31.42  40.98  45.27  47.16  34.52  25.83  11.28   6.44
48023281962   0.61  12.63   8.94  25.23  33.51  37.69  42.58  39.47  33.62  27.61  18.73  12.60
48023281963   2.82  20.64  14.65  23.77  33.91  39.13  44.53  44.49  40.21  30.79  17.89   8.29
48023281964   2.91  -0.20   6.85  23.67  31.19  38.98  44.46  40.03  30.88  23.23  15.73  11.77
48023281965  13.84   9.32   6.15  27.50  30.96  39.52  45.77  41.61  32.02  25.63  20.89   6.08
48023281966   3.99   1.22  11.43  21.24  31.59  36.90  45.54  40.84  38.41  23.04  19.58   5.65
48023281967  14.94   8.47  15.75  22.17  30.83  40.30  45.48  42.55  37.06  27.05  17.26   4.03
48023281968   3.38  12.51  17.91  19.96  29.61  38.62  43.81  42.21  33.17  24.04  13.87   6.69
48023281969  13.35   4.23   3.52  24.15  32.90  38.01  42.96  42.13  36.30  22.80  14.65  10.76
48023281970  14.59  12.54  15.04  18.72  30.47  39.42  44.38  43.75  30.67  22.50  21.47   6.33
48023281971  14.81  11.53  12.54  22.66  32.07  38.48  44.15  45.32  30.87  26.29  12.51   3.87
48023281972   8.13   9.25  20.34  23.50  30.33  41.41  42.58  42.75  33.76  29.50  17.02   3.20
48023281973   0.82   3.04  12.25  20.50  30.38  37.06  44.40  43.03  34.74  27.10  16.39  10.54
48023281974   5.76   2.98  20.77  22.93  29.77  39.07  44.26  37.78  31.23  25.68  18.25   8.60
48023281975   6.73   9.66  16.36  18.79  27.59  36.19  46.65  40.05  31.24  24.75  12.15  13.33
48023281976   8.53   8.91   7.81  22.62  33.12  35.92  44.76  39.90  35.55  22.03  13.59   6.69
48023281977   4.89   8.92  10.71  22.84  29.41  42.31  45.57  44.01  35.26  26.58  17.89  15.78
48023281978  13.68  11.30  19.26  26.29  29.97  36.72  42.85  39.02  33.85  24.67  11.55  -0.36
48023281979  -4.72   8.04  14.54  22.60  31.62  36.28  43.65  43.20  34.39  25.77   8.44   8.28
48023281980   7.61  12.25  13.86  22.33  34.36  37.92  45.68  41.76  36.30  25.61  17.62  14.94
48023281981  13.44  13.95  21.72  27.16  34.11  39.90  43.74  43.29  36.81  26.51  18.84  14.81
48023281982   6.06   4.37  17.29  19.11  31.06  38.73  45.99  46.00  37.49  26.01  11.82   7.77
48023281983  13.39   9.86  19.94  20.61  29.61  38.46  44.28  48.58  35.87  28.42  16.74   3.70
48023281984   1.51   1.62  14.76  20.35  32.68  38.01  46.69  45.36  34.34  23.22  15.87   2.05
48023281985  -0.90  -1.19   8.87  25.38  32.61  38.79  47.41  39.22  32.52  24.19  11.71   3.94
48023281986   8.46  14.86  22.08  25.07  30.33  42.12  43.63  44.62  32.34  26.82  16.41   7.54
48023281987   3.22  11.59  15.82  26.31  35.71  39.90  44.13  40.95  35.22  28.65  17.06   5.22
48023281988   3.13   8.26  14.34  25.56  31.87  43.45  47.26  42.82  33.96  31.53  15.98   6.31
48023281989   3.33   2.98  20.44  27.27  31.59  37.83  47.93  41.85  35.22  26.49  18.14   7.68
48023281990   8.01   5.32  18.93  27.88  29.43  38.80  46.09  43.54  40.87  25.23  17.29  -1.95
48023281991   3.20  13.82  16.38  22.28  30.94  39.42  44.60  45.63  35.76  24.55  14.67   4.33
48023281992   3.70  14.34  22.77  28.54  35.74  40.42  42.42  43.57  34.48  28.35  12.16   2.93
48023281993   3.88   3.47  18.84  22.12  34.70  36.23  37.78  40.39  33.58  26.98   9.37   7.09
48023281994  10.83   5.56  17.80  25.32  34.70  39.51  44.60  45.54  37.33  27.48  10.35  10.08
48023281995   8.44  15.24  17.40  22.96  31.37  37.49  42.71  43.21  36.43  22.91  21.96  12.06
48023281996   6.66   9.10  16.21  23.13  32.83  40.01  45.14  42.13  32.97  25.20  18.73  12.27
48023281997   7.47   4.55  15.55  20.43  33.21  40.66  43.00  45.75  38.77  25.32  15.87   5.40
48023281998  10.80  10.96  13.86  23.23  31.98  36.46  48.15  44.64  40.21  27.82  19.31   7.18
48023281999  11.28   9.41  15.57  21.74  29.48  37.78  44.22  44.10  32.20  25.50  19.22   8.42
48023282000  10.81  14.74  14.77  26.89  34.00  38.41  45.97  45.30  34.20  27.63   7.65   8.17
48023282001   3.63   8.02  19.94  25.03  32.52  38.77  46.13  45.63  37.87  26.04  19.78   4.75
48023282002   5.13   1.92  12.61  25.14  30.04  39.31  47.50  41.85  37.11  24.40  14.77  12.49
48023282003  16.07   6.30  20.26  24.55  33.26  38.52  48.24  46.53  34.48  28.47  13.35  12.70
48023282004   4.57   7.07  20.57  27.25  32.14  39.40  44.83  42.03  34.41  29.52  16.45  12.13
48023282005  11.79   4.39  16.56  23.94  32.97  36.63  45.09  42.82  33.28  27.86  17.51   7.25
48023282006   9.79   5.09  13.68  25.70  32.45  40.44  48.20  42.08  34.03  26.29  16.05   8.49
48023282007   0.28  12.90  20.19  24.91  31.93  39.74  49.57  45.84  35.80  27.12  16.79   6.04
48023282008   0.36   8.82  10.89  15.53  30.40  37.24  44.78  42.35  34.16  26.78  22.28   7.18
48023282009  10.00   8.62  15.31  23.99  32.45  38.98  44.13  41.16  38.03  23.34  15.75   3.42
48023282010   8.60   7.41  16.79  22.42  27.46  39.07  44.06  41.72  34.16  29.10  15.55  11.97
48023282011   7.23   3.61  15.89  21.09  29.62  36.19  45.36  44.26  36.52  28.92  12.85   4.98
48023282012   9.37   8.78  21.09  26.35  31.50  38.05  48.20  45.97  36.86  26.19  21.36   7.75
48023282013   3.60   7.11  16.72  20.71  33.37  39.29  47.70  45.41  39.87  25.41  17.58   4.93
48023282014   9.77  13.51  19.89  22.50  33.58  37.06  46.78  44.92  38.23  28.62  15.35  13.91
48023282015  13.75  17.01  21.40  24.67  34.27  43.29  43.41  43.72  38.05  33.04  13.80   6.58
48023282016   8.38  14.47  19.87  27.36  32.22  41.79  44.26  42.03  36.81  29.79  21.20   3.99
48023282017   3.04  14.34  23.81  23.88  32.43  40.14  47.91  44.04  36.64  24.06  21.36  12.18
48023282018  13.86  11.19  18.19  24.94  34.99  39.13  46.87  43.18  35.26  27.09  15.71   6.46
48023282019   6.84   6.64  12.40  27.41  NaN  NaN  NaN  NaN  NaN  NaN  NaN  NaN
48025281895   5.79   5.65  16.12  29.66  35.40  42.06  49.53  50.04  38.71  29.48  15.04   9.07
48025281896  12.88  14.41  13.96  27.36  36.86  47.41  50.72  47.39  37.44  27.32   8.71  18.50
48025281897   3.43   8.94  14.76  27.39  38.28  45.27  47.79  49.42  44.64  33.03  17.82   1.76
48025281898   3.40  15.37  17.74  28.04  39.52  43.79  51.64  49.62  38.10  27.93  14.54   1.63
48025281899  13.50  -1.16  16.39  29.89  35.83  43.21  50.54  47.52  40.48  30.85  22.95   8.44
48025281900  16.27   9.57  21.20  31.82  40.44  50.14  52.75  52.30  42.60  32.77  19.74  20.03
48025281901  14.09   3.99  21.00  29.62  42.31  43.97  54.70  53.15  39.02  34.56  23.50  15.48
48025281902  10.17  17.53  20.70  26.33  40.23  44.02  49.33  50.14  38.61  31.06  21.92  12.16
48025281903  14.20   0.50  20.88  28.22  36.54  46.33  51.01  50.70  39.15  32.56  18.95  17.89
48025281904  13.84  12.45  21.42  29.52  38.73  43.81  48.69  49.24  39.00  32.34  21.81  14.43
48025281905  11.14   2.98  26.58  28.71  35.47  45.16  50.79  51.19  39.76  26.69  21.42  10.22
48025281906  15.06  15.08  11.75  31.68  37.42  43.68  50.34  51.64  40.93  30.92  19.27  22.24
48025281907  10.63  19.71  26.78  26.85  35.08  42.85  51.12  48.72  40.60  31.44  18.36  11.71
48025281908  13.35  15.24  19.60  29.64  36.28  43.92  52.50  50.04  41.25  29.68  17.26  11.07
48025281909  12.97  13.53  19.83  23.59  34.74  47.03  52.99  53.35  43.07  30.45  24.06   0.82
48025281910  10.87   8.13  28.65  31.15  37.81  47.98  55.63  49.03  41.34  32.13  24.60  13.80
48025281911  15.89  10.58  25.18  26.04  37.17  50.81  50.49  48.06  44.17  27.03  16.16   6.35
48025281912   6.87  14.97   8.55  28.72  35.73  46.15  51.94  49.03  37.18  30.78  23.83  10.90
48025281913  11.50   4.08  15.31  30.76  40.14  48.79  51.73  52.97  42.98  29.52  26.22   5.27
48025281914  18.97  10.62  21.11  29.89  38.82  47.66  54.36  51.22  41.76  33.13  23.22   2.97
48025281915  10.96  18.46  18.27  36.59  37.15  42.21  48.92  49.10  34.93  32.61  24.03  12.92
48025281916   1.58  15.37  23.58  26.56  34.09  41.68  54.82  50.88  38.82  27.10  16.27   5.02
48025281917   5.34  12.29  12.34  26.42  33.73  41.86  54.70  47.46  42.40  27.01  26.38  15.71
48025281918   4.95  13.33  26.58  24.93  34.56  51.08  52.20  50.50  41.54  34.34  16.00  14.41
48025281919  16.38  12.20  21.42  30.24  39.31  49.48  58.44  52.63  45.73  23.97  14.61   6.21
48025281920  15.30  14.67  18.79  23.86  38.07  45.30  51.80  49.75  42.58  31.46  16.23  14.18
48025281921  14.86  17.85  22.96  26.20  38.23  48.38  53.11  51.91  39.31  31.68  21.56  13.66
48025281922   4.12   7.95  18.79  26.33  37.54  46.24  49.55  55.18  42.51  30.58  17.98  11.82
48025281923  17.37   5.54  14.16  26.40  37.24  45.30  55.31  50.40  41.09  25.93  22.64   7.95
48025281924   6.48  16.75  12.20  26.56  33.62  42.98  49.14  48.45  39.29  32.92  22.12   4.37
48025281925  11.21  22.57  23.05  32.25  38.91  45.99  53.53  51.37  43.88  23.22  20.97  15.19
48025281926  10.62  19.65  19.18  28.53  40.59  46.02  52.12  51.82  36.57  32.65  25.00  10.62
48025281927  12.29  15.31  19.08  27.48  35.98  45.81  51.28  48.22  41.52  30.94  24.67   4.30
48025281928  14.72  11.53  20.21  24.67  40.95  41.63  50.09  48.69  39.34  28.87  21.07   9.34
48025281929   1.58   2.97  19.29  26.62  33.37  42.84  54.82  55.08  39.16  29.71  11.80  16.63
48025281930  -6.83  20.77  16.83  33.12  35.58  42.55  52.92  53.28  40.60  28.35  17.91  10.71
48025281931  12.79  15.91  17.47  27.00  33.82  49.68  54.72  48.96  43.36  30.51  17.19  12.54
48025281932   2.28  15.89  12.34  30.13  37.81  45.48  53.91  52.81  39.13  26.65  24.13   1.60
48025281933  13.77   2.77  21.94  25.03  35.40  50.04  55.13  49.73  44.51  32.43  23.99  20.59
48025281934  18.59  17.55  22.98  29.70  43.81  46.06  54.90  52.20  36.45  35.11  22.71  15.12
48025281935  15.78  16.41  19.67  25.14  35.42  44.82  54.75  51.69  40.86  27.30  17.96  12.25
48025281936   9.37  -3.93  21.09  27.93  40.93  49.66  57.04  53.44  39.15  29.39  19.18  16.09
48025281937  -4.83  10.65  18.59  27.01  38.39  44.87  54.14  52.99  44.29  32.23  20.28  12.60
48025281938  12.92  13.93  22.48  28.85  36.68  46.72  51.87  51.24  44.44  34.81  16.77  12.81
48025281939  13.71   1.22  20.05  30.11  40.28  44.71  53.91  49.06  44.06  32.74  18.68  19.20
48025281940   4.78  16.92  25.25  30.43  39.88  48.90  56.41  53.89  48.34  35.56  14.59  15.39
48025281941  13.44  16.56  20.23  28.90  41.63  47.48  53.62  53.94  38.80  29.95  23.76  15.46
48025281942   6.35   7.14  18.16  32.22  35.94  44.82  53.13  52.47  41.14  31.82  21.33  16.05
48025281943  10.94  18.66  11.88  35.04  34.90  44.53  52.90  54.14  40.35  32.97  22.41  13.48
48025281944   9.01  11.23  15.04  29.34  39.96  44.83  51.75  50.76  40.50  32.34  19.13   7.00
48025281945  12.36  14.40  20.64  23.27  37.58  42.37  52.12  52.18  40.32  33.49  22.75  10.44
48025281946  13.60  15.49  24.51  33.33  35.11  46.04  54.73  50.68  42.28  31.37  20.39  18.70
48025281947  10.13  10.72  18.10  28.24  38.75  42.89  54.77  53.83  43.88  36.95  14.86  14.27
48025281948   9.86   9.10  14.83  30.52  39.65  48.29  54.34  51.98  45.45  29.86  18.39  10.62
48025281949  -4.85   7.84  21.34  31.41  40.51  45.90  53.49  52.18  41.40  28.74  27.01  11.46
48025281950   3.74  19.11  17.46  27.10  32.68  43.57  49.14  47.30  40.82  34.21  18.99  17.24
48025281951   5.63  14.85  13.93  24.06  38.55  40.64  51.98  50.88  38.46  31.35  19.83   7.63
48025281952  11.64  13.98  15.33  30.90  39.36  48.11  51.13  52.50  43.03  30.20  13.78  16.79
48025281953  20.79  13.01  22.60  25.12  34.50  47.41  55.17  52.90  42.80  33.73  25.77  13.46
48025281954  12.99  21.94  14.11  30.36  37.98  46.02  57.20  50.32  44.10  30.63  25.90  16.93
48025281955  10.17   8.94  13.64  27.46  38.70  44.91  53.87  54.81  42.73  32.94  13.66  14.32
48025281956  14.27   8.83  18.79  26.28  41.23  49.12  52.70  49.77  40.78  32.63  16.72  16.00
48025281957   2.53  17.89  20.19  25.81  39.61  45.86  53.64  53.62  39.38  32.97  17.96  20.50
48025281958  13.86  17.87  16.47  27.39  42.33  46.18  49.19  52.81  41.95  30.49  20.19  16.05
48025281959  10.90  10.78  21.06  27.54  36.81  49.03  51.48  52.43  41.86  29.64  14.92  15.73
48025281960  11.16   6.91  19.49  29.30  38.19  47.26  53.92  50.25  44.10  32.22  21.58  11.05
48025281961  14.85  19.13  24.04  27.19  39.83  48.74  52.92  54.25  36.50  29.46  17.01   9.50
48025281962   2.64  15.22  17.51  30.49  39.83  45.61  51.13  49.55  40.35  35.24  26.64  16.77
48025281963  -0.72  19.06  20.89  28.71  39.87  47.50  53.89  53.65  46.89  37.89  24.31  11.50
48025281964  11.35   9.90  12.70  27.75  38.62  45.41  56.19  49.32  39.00  31.30  20.53  12.13
48025281965  18.09  11.01   8.13  32.32  36.28  45.64  52.99  49.50  33.91  34.05  26.13  17.62
48025281966   9.61  12.11  21.54  24.84  38.05  45.01  57.49  49.30  46.26  30.90  23.02  14.52
48025281967  15.69  15.98  23.27  27.86  35.33  44.19  52.97  50.90  45.82  33.75  19.27   6.53
48025281968  10.45  17.91  24.08  24.51  34.41  45.05  51.44  48.58  39.88  32.40  19.87   8.31
48025281969  13.42  17.10  15.84  32.16  38.44  42.46  52.38  54.10  45.14  26.10  22.24  15.26
48025281970  11.91  19.22  16.41  24.78  38.23  46.13  53.24  53.89  38.93  26.69  22.59  13.93
48025281971  14.14  13.62  18.90  27.77  36.34  46.80  49.14  53.19  38.07  29.50  20.43  13.60
48025281972   7.18  17.15  25.57  29.08  37.13  47.98  48.07  50.85  39.24  30.81  18.57   6.42
48025281973   6.82  11.16  20.08  23.77  35.91  46.24  51.53  53.04  40.87  33.87  21.13  16.36
48025281974   7.36  15.94  23.31  30.15  35.58  47.70  54.72  46.60  36.95  33.26  22.71  12.72
48025281975   8.76   8.01  18.64  24.76  34.75  42.60  54.34  48.97  38.16  32.56  19.53  15.57
48025281976   9.41  18.32  17.60  30.27  38.37  44.35  54.99  49.51  42.71  29.34  19.90  15.82
48025281977   6.82  16.86  19.42  31.91  38.93  50.22  53.19  49.03  42.04  32.70  19.18  12.29
48025281978   5.97  11.01  23.63  30.70  35.67  46.11  52.27  49.14  42.76  31.93  13.77   0.93
48025281979  -6.56  10.96  22.77  28.67  35.98  45.48  53.40  52.20  43.74  33.12  15.26  17.67
48025281980   5.72  15.28  19.69  28.99  38.52  46.58  54.34  49.28  42.44  30.78  20.75  23.05
48025281981  18.50  15.94  24.33  33.22  38.44  47.32  54.75  51.58  44.42  31.19  24.84  16.32
48025281982   6.35  12.83  21.63  25.52  36.28  45.21  53.19  55.13  41.94  31.03  20.30  13.69
48025281983  18.81  19.33  24.06  25.65  33.91  45.27  52.39  57.13  41.76  33.46  20.30  -0.89
48025281984  10.65  15.26  21.25  25.18  37.81  44.60  53.49  53.74  37.08  26.53  21.56   9.46
48025281985   4.98   8.04  19.49  29.88  39.04  44.19  54.18  47.75  37.92  29.34   8.87   9.21
48025281986  19.11  15.91  28.29  29.61  34.56  50.07  50.76  51.35  39.94  32.32  20.43  14.38
48025281987  11.79  18.50  21.06  31.87  42.31  47.30  52.75  48.24  40.86  29.68  23.63  12.11
48025281988   7.38  13.91  19.36  29.14  38.64  54.30  54.81  50.81  40.69  34.11  20.16  13.78
48025281989  12.38   1.67  22.05  29.23  38.17  45.12  55.71  50.92  41.22  32.86  23.29  11.46
48025281990  16.20  14.41  22.24  29.75  34.93  47.03  52.65  51.53  46.15  31.03  23.25   1.89
48025281991   7.29  21.96  23.00  28.49  39.25  48.61  53.24  53.17  42.33  28.72  17.76  15.33
48025281992  13.57  21.52  26.71  32.61  39.81  46.58  49.01  48.92  40.98  32.77  17.35   8.76
48025281993   7.79   5.63  22.73  29.08  39.54  43.61  47.03  47.08  38.21  30.04  15.01  15.12
48025281994  15.82  11.05  24.93  29.14  41.94  48.11  51.30  52.72  44.04  31.26  18.25  18.68
48025281995  14.65  18.70  22.53  26.51  34.56  44.22  49.91  52.56  41.47  28.81  23.43  15.96
48025281996   7.75  14.99  17.35  28.92  36.43  47.98  52.99  50.68  40.17  30.54  21.11  14.00
48025281997  10.67  13.33  21.97  22.64  37.13  48.36  52.32  52.57  44.28  31.57  18.82  12.94
48025281998  14.20  19.33  19.11  29.61  38.79  42.03  56.07  53.02  49.24  33.28  26.28  12.61
48025281999  16.77  19.71  23.83  27.19  36.18  45.19  53.78  52.83  38.34  31.68  29.01  17.17
48025282000  15.73  21.18  23.86  30.27  39.81  44.01  54.63  54.66  41.32  32.32  10.38   9.82
48025282001  13.26  11.77  23.04  31.17  39.15  47.82  56.59  54.93  45.70  31.08  26.08  14.34
48025282002  11.48  13.66  13.82  27.28  35.24  47.39  56.37  48.58  43.41  26.44  20.62  17.17
48025282003  19.62  10.51  22.69  32.16  38.17  43.93  55.92  56.30  39.83  33.44  16.43  18.00
48025282004  15.06  15.40  24.66  30.69  37.63  43.79  52.11  47.71  42.87  34.25  22.10  18.19
48025282005  17.20  18.77  22.19  28.60  36.21  45.39  54.61  49.95  43.30  34.90  23.49  12.74
48025282006  19.13  11.37  21.45  31.73  38.37  49.14  58.24  52.66  40.17  30.70  23.09  16.21
48025282007   7.97  16.25  27.10  29.39  39.40  47.86  57.78  54.23  43.56  33.48  22.68  10.81
48025282008   7.75  15.53  19.20  24.55  36.30  43.92  53.87  51.26  40.08  31.91  26.51   8.35
48025282009  14.49  19.22  19.67  28.38  38.30  45.45  50.54  48.69  43.75  25.16  24.85   5.56
48025282010  15.31  12.78  25.20  29.14  33.42  46.35  52.48  52.09  41.61  36.14  19.87  16.54
48025282011  13.06   9.00  23.68  28.35  35.49  43.86  55.44  53.06  43.05  35.13  20.80  13.10
48025282012  16.34  14.23  28.67  33.01  37.87  49.78  57.61  52.97  44.22  30.65  26.58  15.04
48025282013  13.15  14.25  20.25  24.01  39.51  48.02  55.29  54.66  47.44  30.11  21.45   9.18
48025282014  13.12   8.24  22.35  29.08  38.50  43.57  53.01  50.95  43.05  35.37  16.97  17.74
48025282015  16.09  17.85  26.01  30.04  36.93  50.54  51.94  51.10  46.62  37.96  20.59  14.13
48025282016  16.39  20.55  24.46  31.35  36.48  50.09  53.53  50.09  43.79  35.98  27.75   6.91
48025282017   9.79  19.22  29.61  30.22  37.96  46.60  55.51  50.59  42.57  29.41  25.75  13.77
48025282018  16.84   8.56  23.00  27.07  41.74  47.88  54.55  50.77  43.16  30.09  20.55  13.84
48025282019  14.31   8.91  17.92  30.70  NaN  NaN  NaN  NaN  NaN  NaN  NaN  NaN
48027281895   2.44   3.34  14.50  32.20  37.33  44.49  51.33  50.99  39.52  27.09  13.62   9.36
48027281896   9.48  15.64  13.39  28.36  38.70  49.37  54.19  51.01  39.45  26.64   7.65  18.63
48027281897   4.39  10.24  14.83  28.54  40.60  48.33  52.92  51.39  46.74  30.81  14.11   7.29
48027281898   5.79  14.58  12.78  29.48  39.15  48.79  53.26  53.78  39.25  25.63  10.74   6.24
48027281899   5.14  -6.75   8.11  27.75  35.94  46.02  51.44  51.37  40.44  28.35  18.97   6.76
48027281900  13.51   4.87  18.75  33.33  43.14  52.39  53.76  54.07  43.45  31.93  18.28  16.14
48027281901   9.21   2.82  19.11  31.21  42.03  47.70  57.90  55.08  40.77  31.98  20.79  10.40
48027281902   8.20  13.64  21.22  28.04  41.31  47.01  52.20  52.97  36.68  31.75  17.87   8.29
48027281903  13.77   2.41  19.20  30.54  38.57  48.67  53.94  53.19  38.48  29.17  17.49  13.87
48027281904   8.53   9.48  18.25  28.87  39.58  46.17  51.75  50.88  39.87  32.63  21.33  13.51
48027281905   6.31   2.93  26.31  28.38  36.90  47.97  53.24  53.20  40.46  24.67  19.36   9.14
48027281906   9.95  11.30   9.00  31.71  38.75  45.75  49.96  51.21  43.00  31.66  18.72  17.92
48027281907   2.70  17.31  25.07  24.12  33.78  46.99  53.38  50.25  40.66  29.88  15.84  12.07
48027281908   9.19  11.97  19.42  30.24  35.76  46.29  52.65  48.96  42.31  28.18  17.91  10.31
48027281909   4.32   9.97  18.21  23.97  36.43  50.85  56.55  55.36  41.99  27.88  20.98   0.19
48027281910   7.63   4.82  29.35  33.06  37.22  50.76  56.12  47.95  43.20  31.89  20.46  14.13
48027281911  11.80  11.01  24.93  28.15  39.36  53.28  52.72  50.31  43.47  28.11  13.98   8.11
48027281912   5.38  13.03   8.67  30.88  38.39  46.08  54.27  51.73  37.15  28.99  21.69  12.20
48027281913   6.76   0.84  15.31  31.87  39.33  52.52  54.05  55.38  42.49  29.53  25.21   8.47
48027281914  17.11   7.47  20.70  31.26  41.32  50.54  57.16  52.84  43.79  34.77  23.09   2.73
48027281915   4.37  14.70  14.56  38.07  37.49  46.00  50.90  50.31  41.79  32.34  21.18  11.70
48027281916  -3.24  14.68  24.87  28.72  36.43  46.22  57.69  52.05  39.36  28.35  17.47   3.81
48027281917   4.68  10.44  12.79  28.15  35.74  45.10  55.00  48.96  41.81  26.24  25.52   7.92
48027281918   2.59  11.97  26.58  26.47  37.81  52.43  54.46  51.94  40.37  34.79  15.89  14.94
48027281919  14.25   9.03  20.53  29.84  37.54  50.38  57.88  52.72  45.95  24.28  14.13   7.70
48027281920  13.82  14.41  18.41  23.90  39.72  47.93  54.88  51.28  42.49  32.47  16.47  13.37
48027281921  12.90  15.17  22.73  25.70  39.83  52.34  55.90  54.36  41.16  33.10  18.43  12.58
48027281922  -0.56   3.97  20.21  28.85  39.96  50.70  52.20  57.00  43.57  30.65  19.40   6.67
48027281923  16.16   6.44  15.76  26.78  39.34  51.06  58.23  53.76  42.80  29.64  24.62  10.56
48027281924   1.00  17.08  14.45  28.76  33.40  46.18  52.99  52.02  40.89  35.37  23.23   4.51
48027281925   5.40  21.13  23.36  34.03  40.73  48.65  55.65  51.85  45.07  23.27  20.44  15.01
48027281926  12.06  21.15  19.81  29.79  41.13  48.11  55.45  53.80  37.63  33.39  20.95  10.29
48027281927   6.55  16.56  20.48  28.31  38.34  47.55  53.19  49.42  41.77  32.22  22.17   2.37
48027281928  14.38  12.63  21.27  25.93  43.00  44.19  53.46  50.97  40.42  30.43  20.25  13.71
48027281929  -0.36   1.20  22.15  28.85  36.03  46.42  56.89  53.58  39.51  31.64  13.95  13.80
48027281930  -6.54  21.00  17.22  35.31  37.38  45.64  57.04  57.07  41.76  30.27  20.37  13.28
48027281931  13.14  18.09  17.06  28.83  36.45  53.42  56.86  52.20  46.31  32.81  17.58  11.93
48027281932   4.75  16.88  13.96  32.47  41.34  49.06  55.62  54.48  40.78  27.16  22.62   4.03
48027281933  13.05   3.85  22.37  27.25  38.35  53.91  57.76  52.77  44.85  31.19  23.65  17.94
48027281934  18.30  16.72  22.57  31.21  46.20  51.35  59.43  54.50  36.81  36.52  22.71  14.79
48027281935  13.26  18.32  21.90  27.23  36.37  47.88  58.08  53.53  41.92  28.58  17.35  13.32
48027281936   7.02  -7.08  20.89  27.45  43.38  52.86  60.78  55.90  43.32  30.78  19.92  15.85
48027281937  -6.99  10.51  18.25  28.31  41.32  48.25  57.04  56.71  45.90  32.83  19.33  12.97
48027281938  13.80  13.89  25.18  30.27  40.01  49.86  55.83  55.24  47.16  36.32  17.78  13.05
48027281939  15.31   2.68  21.54  30.49  42.46  47.37  58.71  52.12  44.78  33.24  18.86  20.05
48027281940   3.70  17.44  25.00  30.15  39.97  50.27  58.41  54.19  49.55  36.43  15.66  15.40
48027281941  11.82  17.71  20.79  32.25  42.71  49.23  56.08  55.80  40.96  31.44  22.33  15.26
48027281942   6.31  10.85  21.25  33.64  37.09  47.86  56.01  53.38  40.82  32.70  20.55  16.00
48027281943   8.20  17.94  10.08  35.87  36.61  47.66  55.87  55.92  39.99  30.29  21.25  12.60
48027281944   7.72   9.57  15.69  28.90  40.87  46.38  53.69  52.05  39.94  30.94  19.24   8.26
48027281945  12.36  13.60  20.98  24.73  37.04  44.20  54.75  53.46  39.79  32.47  19.90   9.41
48027281946  13.17  16.07  26.20  34.61  36.66  46.72  55.35  51.13  42.69  30.22  18.91  15.55
48027281947  11.03  10.83  16.68  29.16  38.05  44.96  55.89  55.33  43.83  35.47  13.42  15.40
48027281948   9.52   9.19  15.80  30.51  40.05  50.04  54.81  53.02  46.27  27.54  18.23   7.68
48027281949  -4.86   7.56  19.63  31.51  41.31  47.03  55.38  52.47  38.61  29.73  26.31   9.00
48027281950   1.44  16.47  15.30  26.04  34.18  45.41  50.88  47.25  42.80  33.35  18.18  14.16
48027281951   4.80  14.00  12.34  23.95  39.43  42.98  52.70  50.92  38.34  31.23  16.92   6.82
48027281952   8.20  13.89  15.87  29.82  40.48  50.77  51.96  53.55  42.33  26.89  12.20  13.59
48027281953  18.81  12.63  22.01  24.93  35.82  50.16  55.87  52.61  40.68  32.23  24.13  13.01
48027281954   9.37  22.93  13.71  30.07  37.94  46.74  58.26  52.45  44.65  30.49  24.10  16.20
48027281955   8.33   7.29  14.56  29.41  40.21  46.78  55.24  54.95  42.53  31.75  13.19  12.45
48027281956  12.61   9.39  17.91  24.84  41.59  51.22  53.08  50.70  42.30  32.09  18.37  16.03
48027281957  -2.33  14.45  20.32  28.15  40.33  46.90  54.37  53.51  40.10  34.29  19.31  18.37
48027281958  13.01  13.37  17.40  28.90  43.14  47.19  50.23  53.42  42.91  30.72  19.80  12.87
48027281959   9.55   9.12  21.06  26.62  38.46  51.37  53.10  53.94  40.41  28.24  11.88  16.84
48027281960   8.69   8.82  19.20  30.43  38.30  49.37  56.26  52.65  44.40  30.94  20.41  10.67
48027281961  10.24  17.87  24.46  26.55  40.06  49.73  54.48  55.98  36.75  30.45  16.97   9.39
48027281962   2.82  13.08  17.13  30.76  42.06  48.38  53.06  49.80  39.96  33.10  24.01  13.28
48027281963  -3.14  19.53  21.90  29.68  40.15  50.11  56.62  54.86  47.93  37.78  20.68   9.73
48027281964  10.78  12.33  13.86  29.35  40.68  47.35  58.14  50.25  39.04  28.00  17.89   8.82
48027281965  15.85   9.79   7.86  31.95  38.88  49.06  54.59  50.76  35.87  32.97  23.32  15.10
48027281966   4.48   5.22  22.06  25.50  37.51  47.50  59.59  50.16  44.56  29.14  20.93  12.09
48027281967  14.65  15.84  23.27  30.02  36.75  46.80  53.28  49.55  43.29  32.34  16.70   7.56
48027281968   7.38  17.33  22.75  25.47  35.65  47.53  53.22  49.78  38.79  30.45  18.43   6.51
48027281969   6.58  14.07  16.36  32.90  40.46  44.51  55.08  54.28  46.04  27.50  21.70  14.18
48027281970   7.41  17.62  14.45  26.17  39.38  48.07  53.89  54.18  38.37  26.51  21.60   8.55
48027281971  10.83  12.61  18.57  29.43  39.02  50.02  50.14  53.04  38.97  29.25  20.53  11.01
48027281972   2.70  15.19  23.70  29.70  39.34  49.62  49.77  52.23  40.69  29.35  18.57   4.57
