STATION,NAME,DATE,DAPR,MDPR,PRCP,TAVG,TMAX,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT11,WT13,WT14,WT16,WT18
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",2/17/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",2/18/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",2/19/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",2/20/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",2/21/13,,,0.03,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",2/22/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",2/23/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",2/24/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",2/25/13,,,0.01,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",2/26/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",2/27/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",2/28/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",3/1/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",3/2/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",3/3/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",3/4/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",3/5/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",3/6/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",3/7/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",3/8/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",3/9/13,,,0.07,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",3/10/13,,,0.52,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",3/11/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",3/12/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",3/13/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",3/14/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",3/15/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",3/16/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",3/17/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",3/18/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",3/19/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",3/20/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",3/21/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",3/22/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",3/23/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",3/24/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",3/25/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",3/26/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",3/27/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",3/28/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",3/29/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",3/30/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",3/31/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",4/1/13,,,0.25,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",4/2/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",4/3/13,,,1.25,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",4/4/13,,,0.41,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",4/5/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",4/6/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",4/7/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",4/8/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",4/9/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",4/10/13,,,0.03,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",4/11/13,,,0.12,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",4/12/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",4/13/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",4/14/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",4/15/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",4/16/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",4/17/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",4/18/13,,,0.01,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",4/19/13,,,0.3,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",4/20/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",4/21/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",4/22/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",4/23/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",4/24/13,,,0.02,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",4/25/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",4/26/13,,,0.03,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",4/27/13,,,0.01,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",4/28/13,,,0.59,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",4/29/13,,,0.01,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",4/30/13,,,2.35,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",5/1/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",5/2/13,,,0.73,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",5/3/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",5/4/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",5/5/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",5/6/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",5/7/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",5/8/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",5/9/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",5/10/13,,,0.08,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",5/11/13,,,0.21,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",5/12/13,,,0.01,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",5/13/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",5/14/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",5/15/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",5/16/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",5/17/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",5/18/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",5/19/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",5/20/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",5/21/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",5/22/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",5/23/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",5/24/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",5/25/13,,,1.81,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",5/26/13,,,1.51,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",5/27/13,,,0.31,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",5/28/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",5/29/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",5/30/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",5/31/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",6/1/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",6/2/13,,,0.34,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",6/3/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",6/4/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",6/5/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",6/6/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",6/7/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",6/8/13,,,0.03,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",6/9/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",6/10/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",6/14/13,4,1.17,,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",6/15/13,,,0.17,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",6/16/13,,,0.01,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",6/17/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",6/18/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",6/19/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",6/20/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",6/21/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",6/22/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",6/23/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",6/24/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",6/25/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",6/26/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",6/27/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",6/28/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",6/29/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",6/30/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",7/1/13,,,0.9,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",7/2/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",7/3/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",7/4/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",7/5/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",7/6/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",7/7/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",7/8/13,,,0.11,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",7/9/13,,,0.01,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",7/10/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",7/11/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",7/12/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",7/13/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",7/14/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",7/15/13,,,0.03,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",7/18/13,3,1.19,,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",7/19/13,,,0.01,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",7/20/13,,,0.02,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",7/21/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",7/22/13,,,0.24,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",7/23/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",7/24/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",7/25/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",7/26/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",7/27/13,,,0.03,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",7/28/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",7/29/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",7/30/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",7/31/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",8/1/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",8/2/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",8/3/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",8/4/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",8/5/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",8/6/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",8/7/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",8/8/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",8/9/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",8/10/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",8/11/13,,,0.04,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",8/12/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",8/13/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",8/14/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",8/15/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",8/16/13,,,0.04,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",8/17/13,,,0.04,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",8/18/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",8/19/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",8/20/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",8/21/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",8/22/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",8/23/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",8/24/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",8/25/13,,,0.11,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",8/26/13,,,0.03,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",8/27/13,,,0.06,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",8/28/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",8/29/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",8/30/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",8/31/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",9/1/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",9/2/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",9/3/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",9/4/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",9/5/13,,,0.03,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",9/6/13,,,0.15,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",9/7/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",9/8/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",9/9/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",9/10/13,,,0.09,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",9/11/13,,,0.19,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",9/12/13,,,0.01,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",9/13/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",9/14/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",9/15/13,,,0.04,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",9/16/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",9/17/13,,,1.03,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",9/18/13,,,0.05,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",9/19/13,,,1.13,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",9/20/13,,,0.04,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",9/21/13,,,0.66,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",9/22/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",9/23/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",9/24/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",9/25/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",9/26/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",9/27/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",9/28/13,,,0.04,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",9/29/13,,,1.67,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",9/30/13,,,0.34,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",10/1/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",10/2/13,,,0.01,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",10/3/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",10/4/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",10/5/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",10/6/13,,,0.34,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",10/7/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",10/8/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",10/9/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",10/10/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",10/11/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",10/12/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",10/13/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",10/14/13,,,0.63,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",10/15/13,,,0.02,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",10/16/13,,,0.11,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",10/17/13,,,0.57,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",10/18/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",10/19/13,,,0.02,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",10/20/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",10/21/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",10/22/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",10/23/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",10/24/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",10/25/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",10/26/13,,,0.01,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",10/27/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",10/28/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR133,"WINDCREST 0.3 NNE, TX US",10/29/13,,,0,,,,,,,,,,,,,,,,
