STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
USC00410902,"BOERNE, TX US",7/27/10,0.05,,87,72
USC00410902,"BOERNE, TX US",7/28/10,0,,91,73
USC00410902,"BOERNE, TX US",7/29/10,0.79,,85,72
USC00410902,"BOERNE, TX US",7/30/10,0,,89,73
USC00410902,"BOERNE, TX US",7/31/10,0,,92,72
USC00410902,"BOERNE, TX US",8/1/10,0,,95,72
USC00410902,"BOERNE, TX US",8/2/10,0,,97,67
USC00410902,"BOERNE, TX US",8/3/10,0,,96,67
USC00410902,"BOERNE, TX US",8/4/10,0,,94,74
USC00410902,"BOERNE, TX US",8/5/10,0,,94,71
USC00410902,"BOERNE, TX US",8/6/10,0,,96,74
USC00410902,"BOERNE, TX US",8/7/10,0,,97,74
USC00410902,"BOERNE, TX US",8/8/10,0,,96,74
USC00410902,"BOERNE, TX US",8/9/10,0,,95,74
USC00410902,"BOERNE, TX US",8/10/10,0,,95,76
USC00410902,"BOERNE, TX US",8/11/10,0,,97,75
USC00410902,"BOERNE, TX US",8/12/10,0.05,,97,73
USC00410902,"BOERNE, TX US",8/13/10,0,,96,72
USC00410902,"BOERNE, TX US",8/14/10,0,,95,73
USC00410902,"BOERNE, TX US",8/15/10,0,,96,76
USC00410902,"BOERNE, TX US",8/16/10,0,,97,72
USC00410902,"BOERNE, TX US",8/17/10,0,,100,74
USC00410902,"BOERNE, TX US",8/18/10,0,,98,74
USC00410902,"BOERNE, TX US",8/19/10,0,,98,74
USC00410902,"BOERNE, TX US",8/20/10,0,,96,75
USC00410902,"BOERNE, TX US",8/21/10,0,,96,74
USC00410902,"BOERNE, TX US",8/22/10,0,,97,74
USC00410902,"BOERNE, TX US",8/23/10,0,,98,74
USC00410902,"BOERNE, TX US",8/24/10,0,,102,73
USC00410902,"BOERNE, TX US",8/25/10,0.12,,102,74
USC00410902,"BOERNE, TX US",8/26/10,0,,92,73
USC00410902,"BOERNE, TX US",8/27/10,0,,86,66
USC00410902,"BOERNE, TX US",8/28/10,0,,94,58
USC00410902,"BOERNE, TX US",8/29/10,0,,95,59
USC00410902,"BOERNE, TX US",8/30/10,0.03,,92,66
USC00410902,"BOERNE, TX US",8/31/10,0,,96,74
USC00410902,"BOERNE, TX US",9/1/10,0,,96,75
USC00410902,"BOERNE, TX US",9/2/10,0,,96,75
USC00410902,"BOERNE, TX US",9/3/10,1.44,,96,67
USC00410902,"BOERNE, TX US",9/4/10,0,,79,64
USC00410902,"BOERNE, TX US",9/5/10,0,,88,66
USC00410902,"BOERNE, TX US",9/6/10,0,,89,66
USC00410902,"BOERNE, TX US",9/7/10,1.13,,86,69
USC00410902,"BOERNE, TX US",9/8/10,6.33,,74,70
USC00410902,"BOERNE, TX US",9/9/10,1.25,,87,72
USC00410902,"BOERNE, TX US",9/10/10,0,,89,74
USC00410902,"BOERNE, TX US",9/11/10,0,,89,74
USC00410902,"BOERNE, TX US",9/12/10,0,,90,74
USC00410902,"BOERNE, TX US",9/13/10,0,,91,71
USC00410902,"BOERNE, TX US",9/14/10,0,,91,70
USC00410902,"BOERNE, TX US",9/15/10,0,,91,74
USC00410902,"BOERNE, TX US",9/16/10,0,,91,70
USC00410902,"BOERNE, TX US",9/17/10,0,,90,65
USC00410902,"BOERNE, TX US",9/18/10,0.62,,89,66
USC00410902,"BOERNE, TX US",9/19/10,0.23,,84,68
USC00410902,"BOERNE, TX US",9/20/10,0.56,,81,65
USC00410902,"BOERNE, TX US",9/21/10,0.02,,80,69
USC00410902,"BOERNE, TX US",9/22/10,0.15,,84,69
USC00410902,"BOERNE, TX US",9/23/10,0.12,,84,73
USC00410902,"BOERNE, TX US",9/24/10,0.07,,86,72
USC00410902,"BOERNE, TX US",9/25/10,0,,88,68
USC00410902,"BOERNE, TX US",9/26/10,0.13,,89,67
USC00410902,"BOERNE, TX US",9/27/10,0,,83,53
USC00410902,"BOERNE, TX US",9/28/10,0,,77,48
USC00410902,"BOERNE, TX US",9/29/10,0,,84,47
USC00410902,"BOERNE, TX US",9/30/10,0,,87,53
USC00410902,"BOERNE, TX US",10/1/10,0,,85,57
USC00410902,"BOERNE, TX US",10/2/10,0,,85,56
USC00410902,"BOERNE, TX US",10/3/10,0,,83,52
USC00410902,"BOERNE, TX US",10/4/10,0,,83,48
USC00410902,"BOERNE, TX US",10/5/10,0,,75,45
USC00410902,"BOERNE, TX US",10/6/10,0,,77,47
USC00410902,"BOERNE, TX US",10/7/10,0,,79,44
USC00410902,"BOERNE, TX US",10/8/10,0,,81,45
USC00410902,"BOERNE, TX US",10/9/10,0,,81,47
USC00410902,"BOERNE, TX US",10/10/10,0,,83,56
USC00410902,"BOERNE, TX US",10/11/10,0,,83,62
USC00410902,"BOERNE, TX US",10/12/10,0.51,,83,61
USC00410902,"BOERNE, TX US",10/13/10,0,,85,52
USC00410902,"BOERNE, TX US",10/14/10,0,,81,49
USC00410902,"BOERNE, TX US",10/15/10,0,,78,42
USC00410902,"BOERNE, TX US",10/16/10,0,,83,42
USC00410902,"BOERNE, TX US",10/17/10,0,,81,46
USC00410902,"BOERNE, TX US",10/18/10,0,,82,51
USC00410902,"BOERNE, TX US",10/19/10,0,,82,63
USC00410902,"BOERNE, TX US",10/20/10,0,,80,59
USC00410902,"BOERNE, TX US",10/21/10,0,,84,58
USC00410902,"BOERNE, TX US",10/22/10,0,,81,66
USC00410902,"BOERNE, TX US",10/23/10,0,,79,67
USC00410902,"BOERNE, TX US",10/24/10,0,,81,63
USC00410902,"BOERNE, TX US",10/25/10,0,,83,65
USC00410902,"BOERNE, TX US",10/26/10,0,,87,66
USC00410902,"BOERNE, TX US",10/27/10,0,,82,51
USC00410902,"BOERNE, TX US",10/28/10,0,,83,51
USC00410902,"BOERNE, TX US",10/29/10,0,,75,37
USC00410902,"BOERNE, TX US",10/30/10,0,,73,35
USC00410902,"BOERNE, TX US",10/31/10,0,,78,36
USC00410902,"BOERNE, TX US",11/1/10,0,,84,59
USC00410902,"BOERNE, TX US",11/2/10,0.14,,86,51
USC00410902,"BOERNE, TX US",11/3/10,0,,70,52
USC00410902,"BOERNE, TX US",11/4/10,0,,66,52
USC00410902,"BOERNE, TX US",11/5/10,0,,68,31
USC00410902,"BOERNE, TX US",11/6/10,0,,68,31
USC00410902,"BOERNE, TX US",11/7/10,0,,70,31
USC00410902,"BOERNE, TX US",11/8/10,0,,71,33
USC00410902,"BOERNE, TX US",11/9/10,0,,74,44
USC00410902,"BOERNE, TX US",11/10/10,0,,76,54
USC00410902,"BOERNE, TX US",11/11/10,0,,78,59
USC00410902,"BOERNE, TX US",11/12/10,0,,76,65
USC00410902,"BOERNE, TX US",11/13/10,0,,78,45
USC00410902,"BOERNE, TX US",11/14/10,0,,64,42
USC00410902,"BOERNE, TX US",11/15/10,0,,63,45
USC00410902,"BOERNE, TX US",11/16/10,0,,75,44
USC00410902,"BOERNE, TX US",11/17/10,0,,70,43
USC00410902,"BOERNE, TX US",11/18/10,0,,79,40
USC00410902,"BOERNE, TX US",11/19/10,0,,66,28
USC00410902,"BOERNE, TX US",11/20/10,0,,70,31
USC00410902,"BOERNE, TX US",11/21/10,0,,75,57
USC00410902,"BOERNE, TX US",11/22/10,0.03,,78,65
USC00410902,"BOERNE, TX US",11/23/10,0,,80,63
USC00410902,"BOERNE, TX US",11/24/10,0,,77,67
USC00410902,"BOERNE, TX US",11/25/10,0,,81,68
USC00410902,"BOERNE, TX US",11/26/10,0.17,,81,35
USC00410902,"BOERNE, TX US",11/27/10,0,,56,23
USC00410902,"BOERNE, TX US",11/28/10,0,,61,24
USC00410902,"BOERNE, TX US",11/29/10,0,,69,24
USC00410902,"BOERNE, TX US",11/30/10,0,,76,41
USC00410902,"BOERNE, TX US",12/1/10,0,,57,24
USC00410902,"BOERNE, TX US",12/2/10,0,,63,28
USC00410902,"BOERNE, TX US",12/3/10,0,,70,41
USC00410902,"BOERNE, TX US",12/4/10,0,,74,52
USC00410902,"BOERNE, TX US",12/5/10,0,,80,40
USC00410902,"BOERNE, TX US",12/6/10,0,,58,29
USC00410902,"BOERNE, TX US",12/7/10,0,,57,30
USC00410902,"BOERNE, TX US",12/8/10,0,,55,32
USC00410902,"BOERNE, TX US",12/9/10,0,,57,28
USC00410902,"BOERNE, TX US",12/10/10,0,,65,33
USC00410902,"BOERNE, TX US",12/11/10,0,,71,35
USC00410902,"BOERNE, TX US",12/12/10,0,,69,38
USC00410902,"BOERNE, TX US",12/13/10,0,,55,24
USC00410902,"BOERNE, TX US",12/14/10,0,,60,25
USC00410902,"BOERNE, TX US",12/15/10,0,,70,45
USC00410902,"BOERNE, TX US",12/16/10,0,,73,47
USC00410902,"BOERNE, TX US",12/17/10,0,,59,37
USC00410902,"BOERNE, TX US",12/18/10,0,,54,30
USC00410902,"BOERNE, TX US",12/19/10,0,,58,31
USC00410902,"BOERNE, TX US",12/20/10,0,,67,33
USC00410902,"BOERNE, TX US",12/21/10,0,,76,51
USC00410902,"BOERNE, TX US",12/22/10,0,,74,48
USC00410902,"BOERNE, TX US",12/23/10,0,,60,51
USC00410902,"BOERNE, TX US",12/24/10,0.12,,63,51
USC00410902,"BOERNE, TX US",12/25/10,0.42,,60,35
USC00410902,"BOERNE, TX US",12/26/10,0,,48,23
USC00410902,"BOERNE, TX US",12/27/10,0,,53,23
USC00410902,"BOERNE, TX US",12/28/10,0,,57,24
USC00410902,"BOERNE, TX US",12/29/10,0.79,,59,50
USC00410902,"BOERNE, TX US",12/30/10,0,,68,47
USC00410902,"BOERNE, TX US",12/31/10,0,,70,44
USC00410902,"BOERNE, TX US",1/1/11,0,,64,39
USC00410902,"BOERNE, TX US",1/2/11,0,,56,26
USC00410902,"BOERNE, TX US",1/3/11,0,,57,26
USC00410902,"BOERNE, TX US",1/4/11,0,,56,39
USC00410902,"BOERNE, TX US",1/5/11,0.06,,66,51
USC00410902,"BOERNE, TX US",1/6/11,0,,68,29
USC00410902,"BOERNE, TX US",1/7/11,0,,69,29
USC00410902,"BOERNE, TX US",1/8/11,0,,72,33
USC00410902,"BOERNE, TX US",1/9/11,0.71,,62,33
USC00410902,"BOERNE, TX US",1/10/11,0,,57,40
USC00410902,"BOERNE, TX US",1/11/11,0,,47,29
USC00410902,"BOERNE, TX US",1/12/11,0,,43,28
USC00410902,"BOERNE, TX US",1/13/11,0,,39,30
USC00410902,"BOERNE, TX US",1/14/11,0,,42,32
USC00410902,"BOERNE, TX US",1/15/11,0.46,,46,36
USC00410902,"BOERNE, TX US",1/16/11,0.45,,52,46
USC00410902,"BOERNE, TX US",1/17/11,0.01,,54,37
USC00410902,"BOERNE, TX US",1/18/11,0,,60,45
USC00410902,"BOERNE, TX US",1/19/11,0,,68,34
USC00410902,"BOERNE, TX US",1/20/11,0,,64,34
USC00410902,"BOERNE, TX US",1/21/11,0,,56,23
USC00410902,"BOERNE, TX US",1/22/11,0,,56,24
USC00410902,"BOERNE, TX US",1/23/11,0,,63,27
USC00410902,"BOERNE, TX US",1/24/11,0,,55,35
USC00410902,"BOERNE, TX US",1/25/11,0,,64,33
USC00410902,"BOERNE, TX US",1/26/11,0,,57,24
USC00410902,"BOERNE, TX US",1/27/11,0,,62,32
USC00410902,"BOERNE, TX US",1/28/11,0,,67,31
USC00410902,"BOERNE, TX US",1/29/11,0,,72,31
USC00410902,"BOERNE, TX US",1/30/11,0,,71,50
USC00410902,"BOERNE, TX US",1/31/11,0,,78,46
USC00410902,"BOERNE, TX US",2/1/11,0.2,,74,37
USC00410902,"BOERNE, TX US",2/2/11,0,,38,15
USC00410902,"BOERNE, TX US",2/3/11,0,,24,16
USC00410902,"BOERNE, TX US",2/4/11,0,,24,17
USC00410902,"BOERNE, TX US",2/5/11,0,,41,18
USC00410902,"BOERNE, TX US",2/6/11,0,,63,26
USC00410902,"BOERNE, TX US",2/7/11,0,,72,36
USC00410902,"BOERNE, TX US",2/8/11,0,,55,27
USC00410902,"BOERNE, TX US",2/9/11,0,,65,19
USC00410902,"BOERNE, TX US",2/10/11,0,,30,16
USC00410902,"BOERNE, TX US",2/11/11,0,,45,17
USC00410902,"BOERNE, TX US",2/12/11,0,,58,17
USC00410902,"BOERNE, TX US",2/13/11,0,,65,24
USC00410902,"BOERNE, TX US",2/14/11,0,,71,39
USC00410902,"BOERNE, TX US",2/15/11,0,,77,53
USC00410902,"BOERNE, TX US",2/16/11,0,,75,57
USC00410902,"BOERNE, TX US",2/17/11,0.06,,73,57
USC00410902,"BOERNE, TX US",2/18/11,0.15,,77,61
USC00410902,"BOERNE, TX US",2/19/11,0.04,,74,57
USC00410902,"BOERNE, TX US",2/20/11,0.03,,70,59
USC00410902,"BOERNE, TX US",2/21/11,0,,80,61
USC00410902,"BOERNE, TX US",2/22/11,0,,81,52
USC00410902,"BOERNE, TX US",2/23/11,0.03,,64,55
USC00410902,"BOERNE, TX US",2/24/11,0,,74,63
USC00410902,"BOERNE, TX US",2/25/11,0.05,,83,46
USC00410902,"BOERNE, TX US",2/26/11,0,,78,43
USC00410902,"BOERNE, TX US",2/27/11,0,,76,61
USC00410902,"BOERNE, TX US",2/28/11,0,,85,54
USC00410902,"BOERNE, TX US",3/1/11,0,,70,35
USC00410902,"BOERNE, TX US",3/2/11,0,,74,37
USC00410902,"BOERNE, TX US",3/3/11,0,,76,39
USC00410902,"BOERNE, TX US",3/4/11,0,,77,42
USC00410902,"BOERNE, TX US",3/5/11,0,,74,49
USC00410902,"BOERNE, TX US",3/6/11,0,,64,27
USC00410902,"BOERNE, TX US",3/7/11,0,,68,32
USC00410902,"BOERNE, TX US",3/8/11,0,,75,57
USC00410902,"BOERNE, TX US",3/9/11,0,,85,47
USC00410902,"BOERNE, TX US",3/10/11,0,,70,33
USC00410902,"BOERNE, TX US",3/11/11,0,,72,34
USC00410902,"BOERNE, TX US",3/12/11,0,,77,35
USC00410902,"BOERNE, TX US",3/13/11,0,,80,55
USC00410902,"BOERNE, TX US",3/14/11,0.02,,73,56
USC00410902,"BOERNE, TX US",3/15/11,0,,73,40
USC00410902,"BOERNE, TX US",3/16/11,0,,74,51
USC00410902,"BOERNE, TX US",3/17/11,0,,82,60
USC00410902,"BOERNE, TX US",3/18/11,0,,82,64
USC00410902,"BOERNE, TX US",3/19/11,0,,84,61
USC00410902,"BOERNE, TX US",3/20/11,0,,79,62
USC00410902,"BOERNE, TX US",3/21/11,0,,78,63
USC00410902,"BOERNE, TX US",3/22/11,0,,78,61
USC00410902,"BOERNE, TX US",3/23/11,0,,83,60
USC00410902,"BOERNE, TX US",3/24/11,0,,88,56
USC00410902,"BOERNE, TX US",3/25/11,0,,82,57
USC00410902,"BOERNE, TX US",3/26/11,0,,84,62
USC00410902,"BOERNE, TX US",3/27/11,0,,87,64
USC00410902,"BOERNE, TX US",3/28/11,0,,77,48
USC00410902,"BOERNE, TX US",3/29/11,0,,69,48
USC00410902,"BOERNE, TX US",3/30/11,0,,72,46
USC00410902,"BOERNE, TX US",3/31/11,0,,67,40
USC00410902,"BOERNE, TX US",4/1/11,0,,81,51
USC00410902,"BOERNE, TX US",4/2/11,0,,91,54
USC00410902,"BOERNE, TX US",4/3/11,0,,83,63
USC00410902,"BOERNE, TX US",4/4/11,0,,83,66
USC00410902,"BOERNE, TX US",4/5/11,0,,74,32
USC00410902,"BOERNE, TX US",4/6/11,0,,75,33
USC00410902,"BOERNE, TX US",4/7/11,0,,85,62
USC00410902,"BOERNE, TX US",4/8/11,0,,85,63
USC00410902,"BOERNE, TX US",4/9/11,0,,90,63
USC00410902,"BOERNE, TX US",4/10/11,0,,89,66
USC00410902,"BOERNE, TX US",4/11/11,0.13,,89,59
USC00410902,"BOERNE, TX US",4/12/11,0,,80,42
USC00410902,"BOERNE, TX US",4/13/11,0,,82,41
USC00410902,"BOERNE, TX US",4/14/11,0,,83,63
USC00410902,"BOERNE, TX US",4/15/11,0,,85,60
USC00410902,"BOERNE, TX US",4/16/11,0,,85,39
USC00410902,"BOERNE, TX US",4/17/11,0,,78,46
USC00410902,"BOERNE, TX US",4/18/11,0,,83,55
USC00410902,"BOERNE, TX US",4/19/11,0,,91,69
USC00410902,"BOERNE, TX US",4/20/11,0,,88,71
USC00410902,"BOERNE, TX US",4/21/11,0,,86,72
USC00410902,"BOERNE, TX US",4/22/11,0,,86,69
USC00410902,"BOERNE, TX US",4/23/11,0,,88,69
USC00410902,"BOERNE, TX US",4/24/11,0,,88,70
USC00410902,"BOERNE, TX US",4/25/11,0.06,,88,70
USC00410902,"BOERNE, TX US",4/26/11,0,,90,60
USC00410902,"BOERNE, TX US",4/27/11,0,,93,68
USC00410902,"BOERNE, TX US",4/28/11,0,,94,50
USC00410902,"BOERNE, TX US",4/29/11,0,,83,56
USC00410902,"BOERNE, TX US",4/30/11,0,,87,59
USC00410902,"BOERNE, TX US",5/1/11,0,,90,71
USC00410902,"BOERNE, TX US",5/2/11,0,,90,47
USC00410902,"BOERNE, TX US",5/3/11,0.04,,56,41
USC00410902,"BOERNE, TX US",5/4/11,0,,74,40
USC00410902,"BOERNE, TX US",5/5/11,0,,77,41
USC00410902,"BOERNE, TX US",5/6/11,0,,82,41
USC00410902,"BOERNE, TX US",5/7/11,0,,84,64
USC00410902,"BOERNE, TX US",5/8/11,0,,90,67
USC00410902,"BOERNE, TX US",5/9/11,0,,94,70
USC00410902,"BOERNE, TX US",5/10/11,0,,93,70
USC00410902,"BOERNE, TX US",5/11/11,0,,86,72
USC00410902,"BOERNE, TX US",5/12/11,0,,84,72
USC00410902,"BOERNE, TX US",5/13/11,1.18,,81,58
USC00410902,"BOERNE, TX US",5/14/11,0,,86,52
USC00410902,"BOERNE, TX US",5/15/11,0,,80,48
USC00410902,"BOERNE, TX US",5/16/11,0,,78,54
USC00410902,"BOERNE, TX US",5/17/11,0,,85,51
USC00410902,"BOERNE, TX US",5/18/11,0,,86,67
USC00410902,"BOERNE, TX US",5/19/11,0.01,,86,71
USC00410902,"BOERNE, TX US",5/20/11,0.02,,85,73
USC00410902,"BOERNE, TX US",5/21/11,0,,90,73
USC00410902,"BOERNE, TX US",5/22/11,0,,89,71
USC00410902,"BOERNE, TX US",5/23/11,0,,90,73
USC00410902,"BOERNE, TX US",5/24/11,0,,88,72
USC00410902,"BOERNE, TX US",5/25/11,0,,94,74
USC00410902,"BOERNE, TX US",5/26/11,0,,101,67
USC00410902,"BOERNE, TX US",5/27/11,0,,95,67
USC00410902,"BOERNE, TX US",5/28/11,0,,97,70
USC00410902,"BOERNE, TX US",5/29/11,0,,98,72
USC00410902,"BOERNE, TX US",5/30/11,0,,94,72
USC00410902,"BOERNE, TX US",5/31/11,0,,94,75
USC00410902,"BOERNE, TX US",6/1/11,0,,94,67
USC00410902,"BOERNE, TX US",6/2/11,0,,91,65
USC00410902,"BOERNE, TX US",6/3/11,0,,93,62
USC00410902,"BOERNE, TX US",6/4/11,0,,92,62
USC00410902,"BOERNE, TX US",6/5/11,0,,93,62
USC00410902,"BOERNE, TX US",6/6/11,0,,95,62
USC00410902,"BOERNE, TX US",6/7/11,0,,98,66
USC00410902,"BOERNE, TX US",6/8/11,0,,96,71
USC00410902,"BOERNE, TX US",6/9/11,0,,94,71
USC00410902,"BOERNE, TX US",6/10/11,0,,93,70
USC00410902,"BOERNE, TX US",6/11/11,0,,94,70
USC00410902,"BOERNE, TX US",6/12/11,0,,93,70
USC00410902,"BOERNE, TX US",6/13/11,0,,96,70
USC00410902,"BOERNE, TX US",6/14/11,0,,96,72
USC00410902,"BOERNE, TX US",6/15/11,0,,98,72
USC00410902,"BOERNE, TX US",6/16/11,0,,98,72
USC00410902,"BOERNE, TX US",6/17/11,0,,98,74
USC00410902,"BOERNE, TX US",6/18/11,0,,101,73
USC00410902,"BOERNE, TX US",6/19/11,0,,101,74
USC00410902,"BOERNE, TX US",6/20/11,0,,100,74
USC00410902,"BOERNE, TX US",6/21/11,0,,96,75
USC00410902,"BOERNE, TX US",6/22/11,1.13,,97,66
USC00410902,"BOERNE, TX US",6/23/11,0,,89,67
USC00410902,"BOERNE, TX US",6/24/11,0,,91,68
USC00410902,"BOERNE, TX US",6/25/11,0,,92,68
USC00410902,"BOERNE, TX US",6/26/11,0,,93,74
USC00410902,"BOERNE, TX US",6/27/11,0,,96,74
USC00410902,"BOERNE, TX US",6/28/11,0,,97,73
USC00410902,"BOERNE, TX US",6/29/11,0,,96,71
USC00410902,"BOERNE, TX US",6/30/11,0,,94,69
USC00410902,"BOERNE, TX US",7/1/11,0,,95,73
USC00410902,"BOERNE, TX US",7/2/11,0,,95,72
USC00410902,"BOERNE, TX US",7/3/11,0,,96,69
USC00410902,"BOERNE, TX US",7/4/11,0,,97,69
USC00410902,"BOERNE, TX US",7/5/11,0,,97,70
USC00410902,"BOERNE, TX US",7/6/11,0,,97,71
USC00410902,"BOERNE, TX US",7/7/11,0,,98,71
USC00410902,"BOERNE, TX US",7/8/11,0,,97,70
USC00410902,"BOERNE, TX US",7/9/11,0,,98,72
USC00410902,"BOERNE, TX US",7/10/11,0,,96,75
USC00410902,"BOERNE, TX US",7/11/11,0,,96,75
USC00410902,"BOERNE, TX US",7/12/11,0,,96,75
USC00410902,"BOERNE, TX US",7/13/11,0,,96,73
USC00410902,"BOERNE, TX US",7/14/11,0,,96,72
USC00410902,"BOERNE, TX US",7/15/11,0,,98,73
USC00410902,"BOERNE, TX US",7/16/11,0,,99,75
USC00410902,"BOERNE, TX US",7/17/11,0,,96,71
USC00410902,"BOERNE, TX US",7/18/11,0,,96,72
USC00410902,"BOERNE, TX US",7/19/11,0,,99,72
USC00410902,"BOERNE, TX US",7/20/11,0.32,,95,70
USC00410902,"BOERNE, TX US",7/21/11,0,,97,73
USC00410902,"BOERNE, TX US",7/22/11,0,,95,76
USC00410902,"BOERNE, TX US",7/23/11,0,,95,76
USC00410902,"BOERNE, TX US",7/24/11,0,,99,75
USC00410902,"BOERNE, TX US",7/25/11,0,,98,72
USC00410902,"BOERNE, TX US",7/26/11,0,,100,74
USC00410902,"BOERNE, TX US",7/27/11,0,,100,73
USC00410902,"BOERNE, TX US",7/28/11,0,,99,73
USC00410902,"BOERNE, TX US",7/29/11,0,,98,73
USC00410902,"BOERNE, TX US",7/30/11,0,,97,74
USC00410902,"BOERNE, TX US",7/31/11,0,,95,73
USC00410902,"BOERNE, TX US",8/1/11,0,,96,72
USC00410902,"BOERNE, TX US",8/2/11,0,,101,74
USC00410902,"BOERNE, TX US",8/3/11,0,,101,74
USC00410902,"BOERNE, TX US",8/4/11,0,,100,73
USC00410902,"BOERNE, TX US",8/5/11,0,,101,75
USC00410902,"BOERNE, TX US",8/6/11,0,,100,73
USC00410902,"BOERNE, TX US",8/7/11,0,,98,73
USC00410902,"BOERNE, TX US",8/8/11,0,,98,75
USC00410902,"BOERNE, TX US",8/9/11,0,,99,75
USC00410902,"BOERNE, TX US",8/10/11,0,,99,75
USC00410902,"BOERNE, TX US",8/11/11,0,,97,78
USC00410902,"BOERNE, TX US",8/12/11,0,,100,75
USC00410902,"BOERNE, TX US",8/13/11,0,,98,74
USC00410902,"BOERNE, TX US",8/14/11,0,,94,74
USC00410902,"BOERNE, TX US",8/15/11,0,,97,73
USC00410902,"BOERNE, TX US",8/16/11,0,,99,72
USC00410902,"BOERNE, TX US",8/17/11,0,,98,71
USC00410902,"BOERNE, TX US",8/18/11,0,,98,70
USC00410902,"BOERNE, TX US",8/19/11,0,,100,71
USC00410902,"BOERNE, TX US",8/20/11,0,,100,71
USC00410902,"BOERNE, TX US",8/21/11,0,,99,73
USC00410902,"BOERNE, TX US",8/22/11,0,,97,73
USC00410902,"BOERNE, TX US",8/23/11,0,,97,74
USC00410902,"BOERNE, TX US",8/24/11,0,,99,73
USC00410902,"BOERNE, TX US",8/25/11,0,,100,74
USC00410902,"BOERNE, TX US",8/26/11,0,,99,73
USC00410902,"BOERNE, TX US",8/27/11,0,,98,71
USC00410902,"BOERNE, TX US",8/28/11,0,,103,76
USC00410902,"BOERNE, TX US",8/29/11,0.04,,107,75
USC00410902,"BOERNE, TX US",8/30/11,0,,104,71
USC00410902,"BOERNE, TX US",8/31/11,0,,100,72
USC00410902,"BOERNE, TX US",9/1/11,0,,96,70
USC00410902,"BOERNE, TX US",9/2/11,0,,96,69
USC00410902,"BOERNE, TX US",9/3/11,0,,99,73
USC00410902,"BOERNE, TX US",9/4/11,0,,100,66
USC00410902,"BOERNE, TX US",9/5/11,0,,97,68
USC00410902,"BOERNE, TX US",9/6/11,0,,89,49
USC00410902,"BOERNE, TX US",9/7/11,0,,91,51
USC00410902,"BOERNE, TX US",9/8/11,0,,94,57
USC00410902,"BOERNE, TX US",9/9/11,0,,92,53
USC00410902,"BOERNE, TX US",9/10/11,0,,94,53
USC00410902,"BOERNE, TX US",9/11/11,0,,96,60
USC00410902,"BOERNE, TX US",9/12/11,0,,98,60
USC00410902,"BOERNE, TX US",9/13/11,0,,99,71
USC00410902,"BOERNE, TX US",9/14/11,0,,99,69
USC00410902,"BOERNE, TX US",9/15/11,0,,99,68
USC00410902,"BOERNE, TX US",9/16/11,0,,93,72
USC00410902,"BOERNE, TX US",9/17/11,0,,87,72
USC00410902,"BOERNE, TX US",9/18/11,0.98,,87,70
USC00410902,"BOERNE, TX US",9/19/11,0,,91,64
USC00410902,"BOERNE, TX US",9/20/11,0,,91,56
USC00410902,"BOERNE, TX US",9/21/11,0,,91,56
USC00410902,"BOERNE, TX US",9/22/11,0.06,,94,61
USC00410902,"BOERNE, TX US",9/23/11,0,,91,61
USC00410902,"BOERNE, TX US",9/24/11,0,,90,57
USC00410902,"BOERNE, TX US",9/25/11,0,,94,69
USC00410902,"BOERNE, TX US",9/26/11,0,,100,65
USC00410902,"BOERNE, TX US",9/27/11,0,,98,64
USC00410902,"BOERNE, TX US",9/28/11,0.29,,98,62
USC00410902,"BOERNE, TX US",9/29/11,0,,95,67
USC00410902,"BOERNE, TX US",9/30/11,0.58,,95,66
US1TXWO0029,"FLORESVILLE 0.7 S, TX US",4/28/11,0,,,
US1TXWO0029,"FLORESVILLE 0.7 S, TX US",4/29/11,0,,,
US1TXWO0029,"FLORESVILLE 0.7 S, TX US",4/30/11,0,,,
US1TXWO0029,"FLORESVILLE 0.7 S, TX US",5/1/11,0,,,
US1TXWO0029,"FLORESVILLE 0.7 S, TX US",5/2/11,0,,,
US1TXWO0029,"FLORESVILLE 0.7 S, TX US",5/3/11,0,,,
US1TXWO0029,"FLORESVILLE 0.7 S, TX US",5/4/11,0,,,
US1TXWO0029,"FLORESVILLE 0.7 S, TX US",5/5/11,0,,,
US1TXWO0029,"FLORESVILLE 0.7 S, TX US",5/6/11,0,,,
US1TXWO0029,"FLORESVILLE 0.7 S, TX US",5/7/11,0,,,
US1TXWO0029,"FLORESVILLE 0.7 S, TX US",5/8/11,0,,,
US1TXWO0029,"FLORESVILLE 0.7 S, TX US",5/9/11,0,,,
US1TXWO0029,"FLORESVILLE 0.7 S, TX US",5/10/11,0,,,
US1TXWO0029,"FLORESVILLE 0.7 S, TX US",5/11/11,0,,,
US1TXWO0029,"FLORESVILLE 0.7 S, TX US",5/12/11,0,,,
US1TXWO0029,"FLORESVILLE 0.7 S, TX US",5/13/11,0.97,,,
US1TXWO0029,"FLORESVILLE 0.7 S, TX US",5/14/11,0,,,
US1TXWO0029,"FLORESVILLE 0.7 S, TX US",5/15/11,0,,,
US1TXWO0029,"FLORESVILLE 0.7 S, TX US",5/16/11,0,,,
US1TXWO0029,"FLORESVILLE 0.7 S, TX US",5/17/11,0,,,
US1TXWO0029,"FLORESVILLE 0.7 S, TX US",5/18/11,0,,,
US1TXWO0029,"FLORESVILLE 0.7 S, TX US",5/19/11,0,,,
US1TXWO0029,"FLORESVILLE 0.7 S, TX US",5/20/11,0,,,
